law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
tied_null,3072,8,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,8,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,8,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,8,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,8,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,8,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
tied_null,3072,9,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,9,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,9,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,9,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,9,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
tied_null,3072,9,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
tied_null,3072,9,candidate,shared_correction,range,0.0004890942390942391,0.24023329620311398,-0.23974420196401974,0.0,False,False
tied_null,3072,9,candidate,shared_correction,hybrid,0.0004890942390942391,0.13088854611782208,-0.13039945187872784,0.0,False,False
tied_null,3072,9,candidate,disjoint_triple_u,range,-0.003255208333333334,0.023128237301574973,-0.026383445634908305,0.0,False,False
tied_null,3072,9,candidate,disjoint_triple_u,hybrid,-0.003255208333333334,0.012624238549023552,-0.015879446882356887,0.0,False,False
tied_null,3072,9,candidate,complete_u,range,-0.0018602952211141202,0.023128237301574973,-0.024988532522689094,0.0,False,False
tied_null,3072,9,candidate,complete_u,hybrid,-0.0018602952211141202,0.011455648688278407,-0.013315943909392527,0.0,False,False
tied_null,3072,9,reverse_candidate,shared_correction,range,-0.0004890942390942391,0.24023329620311398,-0.24072239044220822,0.0,False,False
tied_null,3072,9,reverse_candidate,shared_correction,hybrid,-0.0004890942390942391,0.13088854611782208,-0.13137764035691632,0.0,False,False
tied_null,3072,9,reverse_candidate,disjoint_triple_u,range,0.003255208333333334,0.023128237301574973,-0.01987302896824164,0.0,False,False
tied_null,3072,9,reverse_candidate,disjoint_triple_u,hybrid,0.003255208333333334,0.012624238549023552,-0.009369030215690218,0.0,False,False
tied_null,3072,9,reverse_candidate,complete_u,range,0.0018602952211141202,0.023128237301574973,-0.02126794208046085,0.0,False,False
tied_null,3072,9,reverse_candidate,complete_u,hybrid,0.0018602952211141202,0.011455648688278407,-0.009595353467164287,0.0,False,False
tied_null,3072,9,constant,shared_correction,range,0.0,0.24023329620311398,-0.24023329620311398,0.0,False,False
tied_null,3072,9,constant,shared_correction,hybrid,0.0,0.0917753185522251,-0.0917753185522251,0.0,False,False
tied_null,3072,9,constant,disjoint_triple_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,9,constant,disjoint_triple_u,hybrid,0.0,0.006578404524365657,-0.006578404524365657,0.0,False,False
tied_null,3072,9,constant,complete_u,range,0.0,0.023128237301574973,-0.023128237301574973,0.0,False,False
tied_null,3072,9,constant,complete_u,hybrid,0.0,0.005784683639149605,-0.005784683639149605,0.0,False,False
