publication_hour,settlement_hour_end,comparator,eligible,mean_gain,predictable_width
2016-06-03 08:00:00,2016-06-05 09:00:00,full_u_joint,0,0.0,0.0
2016-06-03 09:00:00,2016-06-05 10:00:00,full_u_joint,0,0.0,0.0
2016-06-03 10:00:00,2016-06-05 11:00:00,full_u_joint,0,0.0,0.0
2016-06-03 11:00:00,2016-06-05 12:00:00,full_u_joint,0,0.0,0.0
2016-06-03 12:00:00,2016-06-05 13:00:00,full_u_joint,3,-0.0020177933937147725,0.047482223339486374
2016-06-03 13:00:00,2016-06-05 14:00:00,full_u_joint,6,-0.0011708265240269469,0.05627401901657967
2016-06-03 14:00:00,2016-06-05 15:00:00,full_u_joint,4,0.0038255444002518327,0.03325495596893778
2016-06-03 15:00:00,2016-06-05 16:00:00,full_u_joint,5,-0.003228152359535544,0.049589422807935615
2016-06-03 16:00:00,2016-06-05 17:00:00,full_u_joint,0,0.0,0.0
2016-06-03 17:00:00,2016-06-05 18:00:00,full_u_joint,0,0.0,0.0
2016-06-03 18:00:00,2016-06-05 19:00:00,full_u_joint,0,0.0,0.0
2016-06-03 19:00:00,2016-06-05 20:00:00,full_u_joint,0,0.0,0.0
2016-06-03 20:00:00,2016-06-05 21:00:00,full_u_joint,0,0.0,0.0
2016-06-03 21:00:00,2016-06-05 22:00:00,full_u_joint,0,0.0,0.0
2016-06-03 22:00:00,2016-06-05 23:00:00,full_u_joint,0,0.0,0.0
2016-06-03 23:00:00,2016-06-06 00:00:00,full_u_joint,0,0.0,0.0
2016-06-04 00:00:00,2016-06-06 01:00:00,full_u_joint,0,0.0,0.0
2016-06-04 01:00:00,2016-06-06 02:00:00,full_u_joint,0,0.0,0.0
2016-06-04 02:00:00,2016-06-06 03:00:00,full_u_joint,0,0.0,0.0
2016-06-04 03:00:00,2016-06-06 04:00:00,full_u_joint,2,0.0023438891675781988,0.03883604835276325
2016-06-04 04:00:00,2016-06-06 05:00:00,full_u_joint,0,0.0,0.0
2016-06-04 05:00:00,2016-06-06 06:00:00,full_u_joint,1,-0.0009392688184137292,0.00851906010904746
2016-06-04 06:00:00,2016-06-06 07:00:00,full_u_joint,2,-0.004494603845847041,0.026621733279882404
2016-06-04 07:00:00,2016-06-06 08:00:00,full_u_joint,0,0.0,0.0
2016-06-04 08:00:00,2016-06-06 09:00:00,full_u_joint,1,-8.141407142972042e-05,0.013544312104666112
2016-06-04 09:00:00,2016-06-06 10:00:00,full_u_joint,0,0.0,0.0
2016-06-04 10:00:00,2016-06-06 11:00:00,full_u_joint,0,0.0,0.0
2016-06-04 11:00:00,2016-06-06 12:00:00,full_u_joint,0,0.0,0.0
2016-06-04 12:00:00,2016-06-06 13:00:00,full_u_joint,0,0.0,0.0
2016-06-04 13:00:00,2016-06-06 14:00:00,full_u_joint,0,0.0,0.0
2016-06-04 14:00:00,2016-06-06 15:00:00,full_u_joint,0,0.0,0.0
2016-06-04 15:00:00,2016-06-06 16:00:00,full_u_joint,0,0.0,0.0
2016-06-04 16:00:00,2016-06-06 17:00:00,full_u_joint,0,0.0,0.0
2016-06-04 17:00:00,2016-06-06 18:00:00,full_u_joint,0,0.0,0.0
2016-06-04 18:00:00,2016-06-06 19:00:00,full_u_joint,0,0.0,0.0
2016-06-04 19:00:00,2016-06-06 20:00:00,full_u_joint,1,0.006776717483179106,0.04464427494621365
2016-06-04 20:00:00,2016-06-06 21:00:00,full_u_joint,0,0.0,0.0
2016-06-04 21:00:00,2016-06-06 22:00:00,full_u_joint,0,0.0,0.0
2016-06-04 22:00:00,2016-06-06 23:00:00,full_u_joint,3,-0.0035522134515565463,0.035081079406075244
2016-06-04 23:00:00,2016-06-07 00:00:00,full_u_joint,4,-0.00517837092565026,0.05800696062668556
2016-06-05 00:00:00,2016-06-07 01:00:00,full_u_joint,2,-0.0007832647469448216,0.043598096991615626
2016-06-05 01:00:00,2016-06-07 02:00:00,full_u_joint,1,0.0011367092349038885,0.015499343742833238
2016-06-05 02:00:00,2016-06-07 03:00:00,full_u_joint,0,0.0,0.0
2016-06-05 03:00:00,2016-06-07 04:00:00,full_u_joint,0,0.0,0.0
2016-06-05 04:00:00,2016-06-07 05:00:00,full_u_joint,0,0.0,0.0
2016-06-05 05:00:00,2016-06-07 06:00:00,full_u_joint,0,0.0,0.0
2016-06-05 06:00:00,2016-06-07 07:00:00,full_u_joint,0,0.0,0.0
2016-06-05 07:00:00,2016-06-07 08:00:00,full_u_joint,0,0.0,0.0
2016-06-05 08:00:00,2016-06-07 09:00:00,full_u_joint,0,0.0,0.0
2016-06-05 09:00:00,2016-06-07 10:00:00,full_u_joint,0,0.0,0.0
2016-06-05 10:00:00,2016-06-07 11:00:00,full_u_joint,0,0.0,0.0
2016-06-05 11:00:00,2016-06-07 12:00:00,full_u_joint,0,0.0,0.0
2016-06-05 12:00:00,2016-06-07 13:00:00,full_u_joint,0,0.0,0.0
2016-06-05 13:00:00,2016-06-07 14:00:00,full_u_joint,2,-0.003410579777673344,0.11464404765588132
2016-06-05 14:00:00,2016-06-07 15:00:00,full_u_joint,3,-0.005213700158689553,0.05629158574163856
2016-06-05 15:00:00,2016-06-07 16:00:00,full_u_joint,2,0.003814338314874882,0.04592741393991051
2016-06-05 16:00:00,2016-06-07 17:00:00,full_u_joint,2,-0.009885007495370773,0.05299813905709025
2016-06-05 17:00:00,2016-06-07 18:00:00,full_u_joint,5,-0.001509962818991877,0.05629328878396896
2016-06-05 18:00:00,2016-06-07 19:00:00,full_u_joint,5,0.0016750218753614446,0.04104176559840038
2016-06-05 19:00:00,2016-06-07 20:00:00,full_u_joint,3,0.001007430280917101,0.03153751996889148
2016-06-05 20:00:00,2016-06-07 21:00:00,full_u_joint,1,-0.0012528381297265286,0.047804314202648523
2016-06-05 21:00:00,2016-06-07 22:00:00,full_u_joint,0,0.0,0.0
2016-06-05 22:00:00,2016-06-07 23:00:00,full_u_joint,0,0.0,0.0
2016-06-05 23:00:00,2016-06-08 00:00:00,full_u_joint,0,0.0,0.0
2016-06-06 00:00:00,2016-06-08 01:00:00,full_u_joint,0,0.0,0.0
2016-06-06 01:00:00,2016-06-08 02:00:00,full_u_joint,0,0.0,0.0
2016-06-06 02:00:00,2016-06-08 03:00:00,full_u_joint,0,0.0,0.0
2016-06-06 03:00:00,2016-06-08 04:00:00,full_u_joint,0,0.0,0.0
2016-06-06 04:00:00,2016-06-08 05:00:00,full_u_joint,0,0.0,0.0
2016-06-06 05:00:00,2016-06-08 06:00:00,full_u_joint,0,0.0,0.0
2016-06-06 06:00:00,2016-06-08 07:00:00,full_u_joint,0,0.0,0.0
2016-06-06 07:00:00,2016-06-08 08:00:00,full_u_joint,1,0.01286418303933783,0.08646580194129772
2016-06-06 08:00:00,2016-06-08 09:00:00,full_u_joint,1,-0.0014488351013442965,0.021516236553843493
2016-06-06 09:00:00,2016-06-08 10:00:00,full_u_joint,2,0.0003452291804892332,0.03926418359919906
2016-06-06 10:00:00,2016-06-08 11:00:00,full_u_joint,4,0.006715851840178717,0.05555376649512668
2016-06-06 11:00:00,2016-06-08 12:00:00,full_u_joint,10,0.00152930163028187,0.060852468955106466
2016-06-06 12:00:00,2016-06-08 13:00:00,full_u_joint,8,-0.002761805193000489,0.051562645032208115
2016-06-06 13:00:00,2016-06-08 14:00:00,full_u_joint,7,-0.00032575821166588436,0.038657704681865204
2016-06-06 14:00:00,2016-06-08 15:00:00,full_u_joint,2,-0.000380359017078653,0.054010250475367394
2016-06-06 15:00:00,2016-06-08 16:00:00,full_u_joint,6,-0.005022435182130483,0.046834636826880986
2016-06-06 16:00:00,2016-06-08 17:00:00,full_u_joint,7,0.003101134243267706,0.03982700388712065
2016-06-06 17:00:00,2016-06-08 18:00:00,full_u_joint,1,-0.002045881440170802,0.010522307172073475
2016-06-06 18:00:00,2016-06-08 19:00:00,full_u_joint,0,0.0,0.0
2016-06-06 19:00:00,2016-06-08 20:00:00,full_u_joint,0,0.0,0.0
2016-06-06 20:00:00,2016-06-08 21:00:00,full_u_joint,0,0.0,0.0
2016-06-06 21:00:00,2016-06-08 22:00:00,full_u_joint,0,0.0,0.0
2016-06-06 22:00:00,2016-06-08 23:00:00,full_u_joint,0,0.0,0.0
2016-06-06 23:00:00,2016-06-09 00:00:00,full_u_joint,0,0.0,0.0
2016-06-07 00:00:00,2016-06-09 01:00:00,full_u_joint,0,0.0,0.0
2016-06-07 01:00:00,2016-06-09 02:00:00,full_u_joint,0,0.0,0.0
2016-06-07 02:00:00,2016-06-09 03:00:00,full_u_joint,0,0.0,0.0
2016-06-07 03:00:00,2016-06-09 04:00:00,full_u_joint,0,0.0,0.0
2016-06-07 04:00:00,2016-06-09 05:00:00,full_u_joint,0,0.0,0.0
2016-06-07 05:00:00,2016-06-09 06:00:00,full_u_joint,1,-0.002343887967269925,0.04032079113121512
2016-06-07 06:00:00,2016-06-09 07:00:00,full_u_joint,2,-0.0034651383702267247,0.0619891941618006
2016-06-07 07:00:00,2016-06-09 08:00:00,full_u_joint,4,0.003069602801113581,0.04253740998459679
2016-06-07 08:00:00,2016-06-09 09:00:00,full_u_joint,1,0.00022086451082161881,0.0022968136140355533
2016-06-07 09:00:00,2016-06-09 10:00:00,full_u_joint,3,-0.0039479450902672394,0.03261430537834622
2016-06-07 10:00:00,2016-06-09 11:00:00,full_u_joint,3,0.003801234413362978,0.04356277211591982
2016-06-07 11:00:00,2016-06-09 12:00:00,full_u_joint,0,0.0,0.0
2016-06-07 12:00:00,2016-06-09 13:00:00,full_u_joint,0,0.0,0.0
2016-06-07 13:00:00,2016-06-09 14:00:00,full_u_joint,0,0.0,0.0
2016-06-07 14:00:00,2016-06-09 15:00:00,full_u_joint,0,0.0,0.0
2016-06-07 15:00:00,2016-06-09 16:00:00,full_u_joint,0,0.0,0.0
2016-06-07 16:00:00,2016-06-09 17:00:00,full_u_joint,0,0.0,0.0
2016-06-07 17:00:00,2016-06-09 18:00:00,full_u_joint,0,0.0,0.0
2016-06-07 18:00:00,2016-06-09 19:00:00,full_u_joint,0,0.0,0.0
2016-06-07 19:00:00,2016-06-09 20:00:00,full_u_joint,0,0.0,0.0
2016-06-07 20:00:00,2016-06-09 21:00:00,full_u_joint,0,0.0,0.0
2016-06-07 21:00:00,2016-06-09 22:00:00,full_u_joint,2,-0.0011351687717649113,0.02739026853136095
2016-06-07 22:00:00,2016-06-09 23:00:00,full_u_joint,3,0.0026134266091075078,0.07315376341063189
2016-06-07 23:00:00,2016-06-10 00:00:00,full_u_joint,0,0.0,0.0
2016-06-08 00:00:00,2016-06-10 01:00:00,full_u_joint,0,0.0,0.0
2016-06-08 01:00:00,2016-06-10 02:00:00,full_u_joint,0,0.0,0.0
2016-06-08 02:00:00,2016-06-10 03:00:00,full_u_joint,0,0.0,0.0
2016-06-08 03:00:00,2016-06-10 04:00:00,full_u_joint,0,0.0,0.0
2016-06-08 04:00:00,2016-06-10 05:00:00,full_u_joint,0,0.0,0.0
2016-06-08 05:00:00,2016-06-10 06:00:00,full_u_joint,0,0.0,0.0
2016-06-08 06:00:00,2016-06-10 07:00:00,full_u_joint,0,0.0,0.0
2016-06-08 07:00:00,2016-06-10 08:00:00,full_u_joint,0,0.0,0.0
2016-06-08 08:00:00,2016-06-10 09:00:00,full_u_joint,0,0.0,0.0
2016-06-08 09:00:00,2016-06-10 10:00:00,full_u_joint,0,0.0,0.0
2016-06-08 10:00:00,2016-06-10 11:00:00,full_u_joint,0,0.0,0.0
2016-06-08 11:00:00,2016-06-10 12:00:00,full_u_joint,0,0.0,0.0
2016-06-08 12:00:00,2016-06-10 13:00:00,full_u_joint,0,0.0,0.0
2016-06-08 13:00:00,2016-06-10 14:00:00,full_u_joint,0,0.0,0.0
2016-06-08 14:00:00,2016-06-10 15:00:00,full_u_joint,0,0.0,0.0
2016-06-08 15:00:00,2016-06-10 16:00:00,full_u_joint,0,0.0,0.0
2016-06-08 16:00:00,2016-06-10 17:00:00,full_u_joint,0,0.0,0.0
2016-06-08 17:00:00,2016-06-10 18:00:00,full_u_joint,0,0.0,0.0
2016-06-08 18:00:00,2016-06-10 19:00:00,full_u_joint,0,0.0,0.0
2016-06-08 19:00:00,2016-06-10 20:00:00,full_u_joint,0,0.0,0.0
2016-06-08 20:00:00,2016-06-10 21:00:00,full_u_joint,0,0.0,0.0
2016-06-08 21:00:00,2016-06-10 22:00:00,full_u_joint,1,-0.00023537296765815258,0.0012870712077574509
2016-06-08 22:00:00,2016-06-10 23:00:00,full_u_joint,3,-0.0011496730868080618,0.04249529117825738
2016-06-08 23:00:00,2016-06-11 00:00:00,full_u_joint,4,0.004079240822280297,0.03121944185420103
2016-06-09 00:00:00,2016-06-11 01:00:00,full_u_joint,5,0.007904284684830606,0.07582923783309606
2016-06-09 01:00:00,2016-06-11 02:00:00,full_u_joint,2,0.00826133602438322,0.06835311384889381
2016-06-09 02:00:00,2016-06-11 03:00:00,full_u_joint,2,0.006964129361434368,0.04244701814024035
2016-06-09 03:00:00,2016-06-11 04:00:00,full_u_joint,0,0.0,0.0
2016-06-09 04:00:00,2016-06-11 05:00:00,full_u_joint,0,0.0,0.0
2016-06-09 05:00:00,2016-06-11 06:00:00,full_u_joint,0,0.0,0.0
2016-06-09 06:00:00,2016-06-11 07:00:00,full_u_joint,0,0.0,0.0
2016-06-09 07:00:00,2016-06-11 08:00:00,full_u_joint,0,0.0,0.0
2016-06-09 08:00:00,2016-06-11 09:00:00,full_u_joint,0,0.0,0.0
2016-06-09 09:00:00,2016-06-11 10:00:00,full_u_joint,0,0.0,0.0
2016-06-09 10:00:00,2016-06-11 11:00:00,full_u_joint,0,0.0,0.0
2016-06-09 11:00:00,2016-06-11 12:00:00,full_u_joint,0,0.0,0.0
2016-06-09 12:00:00,2016-06-11 13:00:00,full_u_joint,0,0.0,0.0
2016-06-09 13:00:00,2016-06-11 14:00:00,full_u_joint,0,0.0,0.0
2016-06-09 14:00:00,2016-06-11 15:00:00,full_u_joint,0,0.0,0.0
2016-06-09 15:00:00,2016-06-11 16:00:00,full_u_joint,0,0.0,0.0
2016-06-09 16:00:00,2016-06-11 17:00:00,full_u_joint,0,0.0,0.0
2016-06-09 17:00:00,2016-06-11 18:00:00,full_u_joint,0,0.0,0.0
2016-06-09 18:00:00,2016-06-11 19:00:00,full_u_joint,0,0.0,0.0
2016-06-09 19:00:00,2016-06-11 20:00:00,full_u_joint,0,0.0,0.0
2016-06-09 20:00:00,2016-06-11 21:00:00,full_u_joint,0,0.0,0.0
2016-06-09 21:00:00,2016-06-11 22:00:00,full_u_joint,0,0.0,0.0
2016-06-09 22:00:00,2016-06-11 23:00:00,full_u_joint,0,0.0,0.0
2016-06-09 23:00:00,2016-06-12 00:00:00,full_u_joint,0,0.0,0.0
2016-06-10 00:00:00,2016-06-12 01:00:00,full_u_joint,0,0.0,0.0
2016-06-10 01:00:00,2016-06-12 02:00:00,full_u_joint,0,0.0,0.0
2016-06-10 02:00:00,2016-06-12 03:00:00,full_u_joint,0,0.0,0.0
2016-06-10 03:00:00,2016-06-12 04:00:00,full_u_joint,0,0.0,0.0
2016-06-10 04:00:00,2016-06-12 05:00:00,full_u_joint,0,0.0,0.0
2016-06-10 05:00:00,2016-06-12 06:00:00,full_u_joint,0,0.0,0.0
2016-06-10 06:00:00,2016-06-12 07:00:00,full_u_joint,0,0.0,0.0
2016-06-10 07:00:00,2016-06-12 08:00:00,full_u_joint,0,0.0,0.0
2016-06-10 08:00:00,2016-06-12 09:00:00,full_u_joint,0,0.0,0.0
2016-06-10 09:00:00,2016-06-12 10:00:00,full_u_joint,0,0.0,0.0
2016-06-10 10:00:00,2016-06-12 11:00:00,full_u_joint,0,0.0,0.0
2016-06-10 11:00:00,2016-06-12 12:00:00,full_u_joint,0,0.0,0.0
2016-06-10 12:00:00,2016-06-12 13:00:00,full_u_joint,0,0.0,0.0
2016-06-10 13:00:00,2016-06-12 14:00:00,full_u_joint,0,0.0,0.0
2016-06-10 14:00:00,2016-06-12 15:00:00,full_u_joint,0,0.0,0.0
2016-06-10 15:00:00,2016-06-12 16:00:00,full_u_joint,0,0.0,0.0
2016-06-10 16:00:00,2016-06-12 17:00:00,full_u_joint,0,0.0,0.0
2016-06-10 17:00:00,2016-06-12 18:00:00,full_u_joint,0,0.0,0.0
2016-06-10 18:00:00,2016-06-12 19:00:00,full_u_joint,0,0.0,0.0
2016-06-10 19:00:00,2016-06-12 20:00:00,full_u_joint,2,0.0036284122278565853,0.028539110707777038
2016-06-10 20:00:00,2016-06-12 21:00:00,full_u_joint,1,-0.017504991432792244,0.07982366400876195
2016-06-10 21:00:00,2016-06-12 22:00:00,full_u_joint,0,0.0,0.0
2016-06-10 22:00:00,2016-06-12 23:00:00,full_u_joint,0,0.0,0.0
2016-06-10 23:00:00,2016-06-13 00:00:00,full_u_joint,0,0.0,0.0
2016-06-11 00:00:00,2016-06-13 01:00:00,full_u_joint,0,0.0,0.0
2016-06-11 01:00:00,2016-06-13 02:00:00,full_u_joint,0,0.0,0.0
2016-06-11 02:00:00,2016-06-13 03:00:00,full_u_joint,0,0.0,0.0
2016-06-11 03:00:00,2016-06-13 04:00:00,full_u_joint,0,0.0,0.0
2016-06-11 04:00:00,2016-06-13 05:00:00,full_u_joint,0,0.0,0.0
2016-06-11 05:00:00,2016-06-13 06:00:00,full_u_joint,0,0.0,0.0
2016-06-11 06:00:00,2016-06-13 07:00:00,full_u_joint,0,0.0,0.0
2016-06-11 07:00:00,2016-06-13 08:00:00,full_u_joint,0,0.0,0.0
2016-06-11 08:00:00,2016-06-13 09:00:00,full_u_joint,0,0.0,0.0
2016-06-11 09:00:00,2016-06-13 10:00:00,full_u_joint,0,0.0,0.0
2016-06-11 10:00:00,2016-06-13 11:00:00,full_u_joint,0,0.0,0.0
2016-06-11 11:00:00,2016-06-13 12:00:00,full_u_joint,0,0.0,0.0
2016-06-11 12:00:00,2016-06-13 13:00:00,full_u_joint,0,0.0,0.0
2016-06-11 13:00:00,2016-06-13 14:00:00,full_u_joint,0,0.0,0.0
2016-06-11 14:00:00,2016-06-13 15:00:00,full_u_joint,0,0.0,0.0
2016-06-11 15:00:00,2016-06-13 16:00:00,full_u_joint,0,0.0,0.0
2016-06-11 16:00:00,2016-06-13 17:00:00,full_u_joint,0,0.0,0.0
2016-06-11 17:00:00,2016-06-13 18:00:00,full_u_joint,0,0.0,0.0
2016-06-11 18:00:00,2016-06-13 19:00:00,full_u_joint,0,0.0,0.0
2016-06-11 19:00:00,2016-06-13 20:00:00,full_u_joint,0,0.0,0.0
2016-06-11 20:00:00,2016-06-13 21:00:00,full_u_joint,0,0.0,0.0
2016-06-11 21:00:00,2016-06-13 22:00:00,full_u_joint,0,0.0,0.0
2016-06-11 22:00:00,2016-06-13 23:00:00,full_u_joint,0,0.0,0.0
2016-06-11 23:00:00,2016-06-14 00:00:00,full_u_joint,0,0.0,0.0
2016-06-12 00:00:00,2016-06-14 01:00:00,full_u_joint,0,0.0,0.0
2016-06-12 01:00:00,2016-06-14 02:00:00,full_u_joint,0,0.0,0.0
2016-06-12 02:00:00,2016-06-14 03:00:00,full_u_joint,0,0.0,0.0
2016-06-12 03:00:00,2016-06-14 04:00:00,full_u_joint,0,0.0,0.0
2016-06-12 04:00:00,2016-06-14 05:00:00,full_u_joint,0,0.0,0.0
2016-06-12 05:00:00,2016-06-14 06:00:00,full_u_joint,0,0.0,0.0
2016-06-12 06:00:00,2016-06-14 07:00:00,full_u_joint,0,0.0,0.0
2016-06-12 07:00:00,2016-06-14 08:00:00,full_u_joint,0,0.0,0.0
2016-06-12 08:00:00,2016-06-14 09:00:00,full_u_joint,0,0.0,0.0
2016-06-12 09:00:00,2016-06-14 10:00:00,full_u_joint,0,0.0,0.0
2016-06-12 10:00:00,2016-06-14 11:00:00,full_u_joint,0,0.0,0.0
2016-06-12 11:00:00,2016-06-14 12:00:00,full_u_joint,0,0.0,0.0
2016-06-12 12:00:00,2016-06-14 13:00:00,full_u_joint,0,0.0,0.0
2016-06-12 13:00:00,2016-06-14 14:00:00,full_u_joint,0,0.0,0.0
2016-06-12 14:00:00,2016-06-14 15:00:00,full_u_joint,0,0.0,0.0
2016-06-12 15:00:00,2016-06-14 16:00:00,full_u_joint,0,0.0,0.0
2016-06-12 16:00:00,2016-06-14 17:00:00,full_u_joint,0,0.0,0.0
2016-06-12 17:00:00,2016-06-14 18:00:00,full_u_joint,0,0.0,0.0
2016-06-12 18:00:00,2016-06-14 19:00:00,full_u_joint,0,0.0,0.0
2016-06-12 19:00:00,2016-06-14 20:00:00,full_u_joint,0,0.0,0.0
2016-06-12 20:00:00,2016-06-14 21:00:00,full_u_joint,0,0.0,0.0
2016-06-12 21:00:00,2016-06-14 22:00:00,full_u_joint,0,0.0,0.0
2016-06-12 22:00:00,2016-06-14 23:00:00,full_u_joint,0,0.0,0.0
2016-06-12 23:00:00,2016-06-15 00:00:00,full_u_joint,0,0.0,0.0
2016-06-13 00:00:00,2016-06-15 01:00:00,full_u_joint,0,0.0,0.0
2016-06-13 01:00:00,2016-06-15 02:00:00,full_u_joint,0,0.0,0.0
2016-06-13 02:00:00,2016-06-15 03:00:00,full_u_joint,0,0.0,0.0
2016-06-13 03:00:00,2016-06-15 04:00:00,full_u_joint,0,0.0,0.0
2016-06-13 04:00:00,2016-06-15 05:00:00,full_u_joint,0,0.0,0.0
2016-06-13 05:00:00,2016-06-15 06:00:00,full_u_joint,0,0.0,0.0
2016-06-13 06:00:00,2016-06-15 07:00:00,full_u_joint,0,0.0,0.0
2016-06-13 07:00:00,2016-06-15 08:00:00,full_u_joint,0,0.0,0.0
2016-06-13 08:00:00,2016-06-15 09:00:00,full_u_joint,0,0.0,0.0
2016-06-13 09:00:00,2016-06-15 10:00:00,full_u_joint,0,0.0,0.0
2016-06-13 10:00:00,2016-06-15 11:00:00,full_u_joint,0,0.0,0.0
2016-06-13 11:00:00,2016-06-15 12:00:00,full_u_joint,0,0.0,0.0
2016-06-13 12:00:00,2016-06-15 13:00:00,full_u_joint,0,0.0,0.0
2016-06-13 13:00:00,2016-06-15 14:00:00,full_u_joint,0,0.0,0.0
2016-06-13 14:00:00,2016-06-15 15:00:00,full_u_joint,0,0.0,0.0
2016-06-13 15:00:00,2016-06-15 16:00:00,full_u_joint,0,0.0,0.0
2016-06-13 16:00:00,2016-06-15 17:00:00,full_u_joint,0,0.0,0.0
2016-06-13 17:00:00,2016-06-15 18:00:00,full_u_joint,0,0.0,0.0
2016-06-13 18:00:00,2016-06-15 19:00:00,full_u_joint,0,0.0,0.0
2016-06-13 19:00:00,2016-06-15 20:00:00,full_u_joint,0,0.0,0.0
2016-06-13 20:00:00,2016-06-15 21:00:00,full_u_joint,0,0.0,0.0
2016-06-13 21:00:00,2016-06-15 22:00:00,full_u_joint,0,0.0,0.0
2016-06-13 22:00:00,2016-06-15 23:00:00,full_u_joint,0,0.0,0.0
2016-06-13 23:00:00,2016-06-16 00:00:00,full_u_joint,0,0.0,0.0
2016-06-14 00:00:00,2016-06-16 01:00:00,full_u_joint,0,0.0,0.0
2016-06-14 01:00:00,2016-06-16 02:00:00,full_u_joint,0,0.0,0.0
2016-06-14 02:00:00,2016-06-16 03:00:00,full_u_joint,0,0.0,0.0
2016-06-14 03:00:00,2016-06-16 04:00:00,full_u_joint,0,0.0,0.0
2016-06-14 04:00:00,2016-06-16 05:00:00,full_u_joint,0,0.0,0.0
2016-06-14 05:00:00,2016-06-16 06:00:00,full_u_joint,0,0.0,0.0
2016-06-14 06:00:00,2016-06-16 07:00:00,full_u_joint,0,0.0,0.0
2016-06-14 07:00:00,2016-06-16 08:00:00,full_u_joint,0,0.0,0.0
2016-06-14 08:00:00,2016-06-16 09:00:00,full_u_joint,0,0.0,0.0
2016-06-14 09:00:00,2016-06-16 10:00:00,full_u_joint,0,0.0,0.0
2016-06-14 10:00:00,2016-06-16 11:00:00,full_u_joint,0,0.0,0.0
2016-06-14 11:00:00,2016-06-16 12:00:00,full_u_joint,0,0.0,0.0
2016-06-14 12:00:00,2016-06-16 13:00:00,full_u_joint,0,0.0,0.0
2016-06-14 13:00:00,2016-06-16 14:00:00,full_u_joint,0,0.0,0.0
2016-06-14 14:00:00,2016-06-16 15:00:00,full_u_joint,0,0.0,0.0
2016-06-14 15:00:00,2016-06-16 16:00:00,full_u_joint,0,0.0,0.0
2016-06-14 16:00:00,2016-06-16 17:00:00,full_u_joint,0,0.0,0.0
2016-06-14 17:00:00,2016-06-16 18:00:00,full_u_joint,0,0.0,0.0
2016-06-14 18:00:00,2016-06-16 19:00:00,full_u_joint,0,0.0,0.0
2016-06-14 19:00:00,2016-06-16 20:00:00,full_u_joint,0,0.0,0.0
2016-06-14 20:00:00,2016-06-16 21:00:00,full_u_joint,0,0.0,0.0
2016-06-14 21:00:00,2016-06-16 22:00:00,full_u_joint,0,0.0,0.0
2016-06-14 22:00:00,2016-06-16 23:00:00,full_u_joint,0,0.0,0.0
2016-06-14 23:00:00,2016-06-17 00:00:00,full_u_joint,0,0.0,0.0
2016-06-15 00:00:00,2016-06-17 01:00:00,full_u_joint,0,0.0,0.0
2016-06-15 01:00:00,2016-06-17 02:00:00,full_u_joint,0,0.0,0.0
2016-06-15 02:00:00,2016-06-17 03:00:00,full_u_joint,0,0.0,0.0
2016-06-15 03:00:00,2016-06-17 04:00:00,full_u_joint,0,0.0,0.0
2016-06-15 04:00:00,2016-06-17 05:00:00,full_u_joint,0,0.0,0.0
2016-06-15 05:00:00,2016-06-17 06:00:00,full_u_joint,0,0.0,0.0
2016-06-15 06:00:00,2016-06-17 07:00:00,full_u_joint,0,0.0,0.0
2016-06-15 07:00:00,2016-06-17 08:00:00,full_u_joint,0,0.0,0.0
2016-06-15 08:00:00,2016-06-17 09:00:00,full_u_joint,0,0.0,0.0
2016-06-15 09:00:00,2016-06-17 10:00:00,full_u_joint,0,0.0,0.0
2016-06-15 10:00:00,2016-06-17 11:00:00,full_u_joint,0,0.0,0.0
2016-06-15 11:00:00,2016-06-17 12:00:00,full_u_joint,0,0.0,0.0
2016-06-15 12:00:00,2016-06-17 13:00:00,full_u_joint,0,0.0,0.0
2016-06-15 13:00:00,2016-06-17 14:00:00,full_u_joint,0,0.0,0.0
2016-06-15 14:00:00,2016-06-17 15:00:00,full_u_joint,0,0.0,0.0
2016-06-15 15:00:00,2016-06-17 16:00:00,full_u_joint,0,0.0,0.0
2016-06-15 16:00:00,2016-06-17 17:00:00,full_u_joint,0,0.0,0.0
2016-06-15 17:00:00,2016-06-17 18:00:00,full_u_joint,0,0.0,0.0
2016-06-15 18:00:00,2016-06-17 19:00:00,full_u_joint,0,0.0,0.0
2016-06-15 19:00:00,2016-06-17 20:00:00,full_u_joint,0,0.0,0.0
2016-06-15 20:00:00,2016-06-17 21:00:00,full_u_joint,0,0.0,0.0
2016-06-15 21:00:00,2016-06-17 22:00:00,full_u_joint,0,0.0,0.0
2016-06-15 22:00:00,2016-06-17 23:00:00,full_u_joint,0,0.0,0.0
2016-06-15 23:00:00,2016-06-18 00:00:00,full_u_joint,0,0.0,0.0
2016-06-16 00:00:00,2016-06-18 01:00:00,full_u_joint,0,0.0,0.0
2016-06-16 01:00:00,2016-06-18 02:00:00,full_u_joint,0,0.0,0.0
2016-06-16 02:00:00,2016-06-18 03:00:00,full_u_joint,0,0.0,0.0
2016-06-16 03:00:00,2016-06-18 04:00:00,full_u_joint,0,0.0,0.0
2016-06-16 04:00:00,2016-06-18 05:00:00,full_u_joint,0,0.0,0.0
2016-06-16 05:00:00,2016-06-18 06:00:00,full_u_joint,0,0.0,0.0
2016-06-16 06:00:00,2016-06-18 07:00:00,full_u_joint,0,0.0,0.0
2016-06-16 07:00:00,2016-06-18 08:00:00,full_u_joint,0,0.0,0.0
