replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
185,ridge_1,shared,0.017822265625,0.0146484375,-0.13689621772405375,0.0009017031810412968,False,False,-0.013822659423880973,False
185,ridge_1,separate,0.00048828125,0.0,-0.020946928232842194,0.0009017031810412968,False,False,-0.020946928232842194,False
185,ridge_1,crossed,0.011474609375,0.015625,-0.0971189425820565,0.0009017031810412968,False,False,-0.01911409017465545,False
185,ridge_100,full_u,0.0005967881944444444,0.0,-0.00485267610338525,0.000816830204686772,False,False,-0.00485267610338525,False
185,ridge_100,shared,0.015869140625,0.0126953125,-0.13531264890367367,0.000816830204686772,False,False,-0.015060192499886327,False
185,ridge_100,separate,0.00048828125,0.0,-0.020946928232842194,0.000816830204686772,False,False,-0.020946928232842194,False
185,ridge_100,crossed,0.010498046875,0.015625,-0.09767224568709632,0.000816830204686772,False,False,-0.019697357468413914,False
185,boosting_7,full_u,8.138020833333333e-05,0.0,-0.005006959602893976,0.00045613609800800037,False,False,-0.005006959602893976,False
185,boosting_7,shared,0.00927734375,0.0068359375,-0.13037287446077883,0.00045613609800800037,False,False,-0.019225111506268634,False
185,boosting_7,separate,0.00146484375,0.0,-0.021755856240228893,0.00045613609800800037,False,False,-0.021755856240228893,False
185,boosting_7,crossed,0.005859375,0.005859375,-0.08517795712627618,0.00045613609800800037,False,False,-0.022033011905353353,False
185,boosting_31,full_u,0.00018988715277777775,0.0,-0.004937031740556454,0.0005832979685237161,False,False,-0.004937031740556454,False
185,boosting_31,shared,0.0107421875,0.005615234375,-0.12809061560996543,0.0005832979685237161,False,False,-0.01867874814249438,False
185,boosting_31,separate,0.00048828125,0.0,-0.020946928232842194,0.0005832979685237161,False,False,-0.020946928232842194,False
185,boosting_31,crossed,0.00830078125,0.003662109375,-0.08096035910430155,0.0005832979685237161,False,False,-0.020570851399991028,False
185,blend_ridge_1,full_u,0.0002712673611111111,0.0,-0.004713896105980124,0.00043077559577360536,False,False,-0.004713896105980124,False
185,blend_ridge_1,shared,0.010498046875,0.0078125,-0.1310623664052095,0.00043077559577360536,False,False,-0.018264690960223044,False
185,blend_ridge_1,separate,0.00048828125,0.0,-0.020946928232842194,0.00043077559577360536,False,False,-0.020946928232842194,False
185,blend_ridge_1,crossed,0.003662109375,0.0087890625,-0.09095457810136333,0.00043077559577360536,False,False,-0.023140970698299058,False
185,blend_boosting_7,full_u,0.00013563368055555553,0.0,-0.004843863285244933,0.00023081778969417932,False,False,-0.004843863285244933,False
185,blend_boosting_7,shared,0.00537109375,0.00244140625,-0.12331792391532721,0.00023081778969417932,False,False,-0.020902899658952763,False
185,blend_boosting_7,separate,0.00048828125,0.0,-0.020946928232842194,0.00023081778969417932,False,False,-0.020946928232842194,False
185,blend_boosting_7,crossed,0.00390625,0.00146484375,-0.07799471846240355,0.00023081778969417932,False,False,-0.022857180869087695,False
185,blend_boosting_31,full_u,0.00013563368055555553,0.0,-0.004843863285244933,0.0002707836823854781,False,False,-0.004843863285244933,False
185,blend_boosting_31,shared,0.0068359375,0.001708984375,-0.12250672081301106,0.0002707836823854781,False,False,-0.020641858784137546,False
185,blend_boosting_31,separate,0.00048828125,0.0,-0.020946928232842194,0.0002707836823854781,False,False,-0.020946928232842194,False
185,blend_boosting_31,crossed,0.00537109375,-0.000244140625,-0.0738627773666109,0.0002707836823854781,False,False,-0.021976134490294105,False
186,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
186,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
186,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
186,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
186,ridge_1,full_u,0.0010308159722222222,0.0,-0.00492360002906397,0.0009017031810412968,False,False,-0.00492360002906397,False
186,ridge_1,shared,0.02001953125,0.011474609375,-0.1313119339607605,0.0009017031810412968,False,False,-0.012607720152285035,False
186,ridge_1,separate,0.00146484375,0.0,-0.022861395395539066,0.0009017031810412968,False,False,-0.022861395395539066,False
186,ridge_1,crossed,0.01953125,0.012939453125,-0.08761117116324735,0.0009017031810412968,False,False,-0.013348283786946628,False
186,ridge_100,full_u,0.0008138020833333334,0.0,-0.005071582846933973,0.000816830204686772,False,False,-0.005071582846933973,False
186,ridge_100,shared,0.01904296875,0.010009765625,-0.1301524256760761,0.000816830204686772,False,False,-0.013262099365251655,False
186,ridge_100,separate,0.00048828125,0.0,-0.022734946419347143,0.000816830204686772,False,False,-0.022734946419347143,False
186,ridge_100,crossed,0.0185546875,0.013916015625,-0.08963990124163075,0.000816830204686772,False,False,-0.0140088039416804,False
186,boosting_7,full_u,0.0010308159722222222,0.0,-0.004662306029747796,0.00045613609800800037,False,False,-0.004662306029747796,False
