replication,candidate,design,target,mean_score,interaction,corrected_center,evaluation_radius,validation_radius,lower,score_range_width,interaction_range_width,noncoverage,detection
251,blend_boosting_31,separate,0.00037400296707478946,0.0009765625,0.0,0.0009765625,0.02288072431419063,0.0,-0.02190416181419063,2.0,0.0,0,0
251,blend_boosting_31,crossed,0.00037400296707478946,0.004638671875,0.002197265625,0.00244140625,0.030311435741526765,0.05242165812722464,-0.08029168761875141,2.0,2.0,0,0
251,blend_boosting_31,full_u,0.00037400296707478946,0.00035264756944444444,0.0,0.00035264756944444444,0.005002403458586736,0.0,-0.004649755889142292,0.6666666666666666,0.0,0,0
252,persistence,shared,0.0,0.0,0.0,0.0,0.023151656374478195,0.09269723863440779,-0.11584889500888598,2.0,4.0,0,0
252,persistence,separate,0.0,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
252,persistence,crossed,0.0,0.0,0.0,0.0,0.023151656374478195,0.046348619317203896,-0.06950027569168209,2.0,2.0,0,0
252,persistence,full_u,0.0,0.0,0.0,0.0,0.004440707411178743,0.0,-0.004440707411178743,0.6666666666666666,0.0,0,0
252,ridge_1,shared,0.0009481287389672156,0.0166015625,0.011962890625,0.004638671875,0.035735564619556216,0.10303542095228463,-0.13413231369684084,2.0,4.0,0,0
252,ridge_1,separate,0.0009481287389672156,0.00048828125,0.0,0.00048828125,0.024328122757092348,0.0,-0.023839841507092348,2.0,0.0,0,0
252,ridge_1,crossed,0.0009481287389672156,0.01611328125,0.011962890625,0.004150390625,0.03574186063829346,0.05714570609884197,-0.08873717611213543,2.0,2.0,0,0
252,ridge_1,full_u,0.0009481287389672156,0.00037977430555555567,0.0,0.00037977430555555567,0.005774983146348457,0.0,-0.005395208840792901,0.6666666666666666,0.0,0,0
252,ridge_100,shared,0.0008873063056739006,0.015625,0.010498046875,0.005126953125,0.035357287063548286,0.10221344548776791,-0.1324437794263162,2.0,4.0,0,0
252,ridge_100,separate,0.0008873063056739006,0.00048828125,0.0,0.00048828125,0.024328122757092348,0.0,-0.023839841507092348,2.0,0.0,0,0
252,ridge_100,crossed,0.0008873063056739006,0.01416015625,0.011962890625,0.002197265625,0.034972009205297014,0.05714570609884197,-0.08992044967913898,2.0,2.0,0,0
252,ridge_100,full_u,0.0008873063056739006,0.0003255208333333333,0.0,0.0003255208333333333,0.005684970580371567,0.0,-0.005359449747038234,0.6666666666666666,0.0,0,0
252,boosting_7,shared,0.0005717383726406746,0.01220703125,0.005126953125,0.007080078125,0.03403421773176481,0.09931009533591442,-0.12626423494267924,2.0,4.0,0,0
252,boosting_7,separate,0.0005717383726406746,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
252,boosting_7,crossed,0.0005717383726406746,0.0107421875,0.001708984375,0.009033203125,0.033595511318505564,0.05107842728146156,-0.07564073547496712,2.0,2.0,0,0
252,boosting_7,full_u,0.0005717383726406746,0.00021701388888888888,0.0,0.00021701388888888888,0.005259777599025975,0.0,-0.005042763710137086,0.6666666666666666,0.0,0,0
252,boosting_31,shared,0.0008521327899962621,0.013671875,0.005126953125,0.008544921875,0.034560687585813536,0.09931009533591442,-0.12532586104672797,2.0,4.0,0,0
252,boosting_31,separate,0.0008521327899962621,0.001953125,0.0,0.001953125,0.024076229215470098,0.0,-0.022123104215470098,2.0,0.0,0,0
252,boosting_31,crossed,0.0008521327899962621,0.0166015625,0.002685546875,0.013916015625,0.036021075085722366,0.0520041393626782,-0.07410919882340056,2.0,2.0,0,0
252,boosting_31,full_u,0.0008521327899962621,0.0008138020833333334,0.0,0.0008138020833333334,0.005416058385751409,0.0,-0.004602256302418076,0.6666666666666666,0.0,0,0
252,blend_ridge_1,shared,0.000455562025282533,0.01025390625,0.006591796875,0.003662109375,0.033125935271619715,0.09998338714929551,-0.12944721304591522,2.0,4.0,0,0
252,blend_ridge_1,separate,0.000455562025282533,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
252,blend_ridge_1,crossed,0.000455562025282533,0.0078125,0.004150390625,0.003662109375,0.032126326449916476,0.05278950975424963,-0.08125372682916611,2.0,2.0,0,0
252,blend_ridge_1,full_u,0.000455562025282533,0.0004340277777777778,0.0,0.0004340277777777778,0.00540413978913145,0.0,-0.004970112011353672,0.6666666666666666,0.0,0,0
252,blend_boosting_7,shared,0.0002814381233111963,0.00732421875,0.002685546875,0.004638671875,0.031573559302157016,0.09741802645554522,-0.12435291388270223,2.0,4.0,0,0
252,blend_boosting_7,separate,0.0002814381233111963,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
252,blend_boosting_7,crossed,0.0002814381233111963,0.005859375,0.000732421875,0.005126953125,0.030989416002779036,0.04991504228471187,-0.0757775051624909,2.0,2.0,0,0
252,blend_boosting_7,full_u,0.0002814381233111963,0.00016276041666666666,0.0,0.00016276041666666666,0.005103032283356417,0.0,-0.00494027186668975,0.6666666666666666,0.0,0,0
252,blend_boosting_31,shared,0.00037400296707478946,0.01025390625,0.002685546875,0.007568359375,0.033125935271619715,0.09741802645554522,-0.12297560235216493,2.0,4.0,0,0
252,blend_boosting_31,separate,0.00037400296707478946,0.0009765625,0.0,0.0009765625,0.02288072431419063,0.0,-0.02190416181419063,2.0,0.0,0,0
252,blend_boosting_31,crossed,0.00037400296707478946,0.009765625,0.000732421875,0.009033203125,0.03313079611826936,0.04991504228471187,-0.07401263527798123,2.0,2.0,0,0
252,blend_boosting_31,full_u,0.00037400296707478946,0.00021701388888888888,0.0,0.00021701388888888888,0.005083158447333603,0.0,-0.004866144558444714,0.6666666666666666,0.0,0,0
253,persistence,shared,0.0,0.0,0.0,0.0,0.023151656374478195,0.09269723863440779,-0.11584889500888598,2.0,4.0,0,0
253,persistence,separate,0.0,0.0,0.0,0.0,0.019989694651493757,0.0,-0.019989694651493757,2.0,0.0,0,0
253,persistence,crossed,0.0,0.0,0.0,0.0,0.023151656374478195,0.046348619317203896,-0.06950027569168209,2.0,2.0,0,0
253,persistence,full_u,0.0,0.0,0.0,0.0,0.004440707411178743,0.0,-0.004440707411178743,0.6666666666666666,0.0,0,0
253,ridge_1,shared,0.0009481287389672156,0.017578125,0.015625,0.001953125,0.03600820143387586,0.10500772027897737,-0.13906279671285324,2.0,4.0,0,0
253,ridge_1,separate,0.0009481287389672156,0.00048828125,0.0,0.00048828125,0.02381576928517485,0.0,-0.02332748803517485,2.0,0.0,0,0
253,ridge_1,crossed,0.0009481287389672156,0.01318359375,0.01171875,0.00146484375,0.03498321124802908,0.057400662314177585,-0.09091902981220666,2.0,2.0,0,0
253,ridge_1,full_u,0.0009481287389672156,0.0009765625,0.0,0.0009765625,0.005820829341119013,0.0,-0.004844266841119013,0.6666666666666666,0.0,0,0
253,ridge_100,shared,0.0008873063056739006,0.017578125,0.0146484375,0.0029296875,0.035913645004105224,0.10463189980794838,-0.1376158573120536,2.0,4.0,0,0
253,ridge_100,separate,0.0008873063056739006,-0.00048828125,0.0,-0.00048828125,0.022494215454481457,0.0,-0.022982496704481457,2.0,0.0,0,0
253,ridge_100,crossed,0.0008873063056739006,0.0107421875,0.01171875,-0.0009765625,0.0337108468346166,0.057400662314177585,-0.09208807164879418,2.0,2.0,0,0
253,ridge_100,full_u,0.0008873063056739006,0.000759548611111111,0.0,0.000759548611111111,0.005744694196316602,0.0,-0.004985145585205491,0.6666666666666666,0.0,0,0
253,boosting_7,shared,0.0005717383726406746,0.004638671875,0.005126953125,-0.00048828125,0.02978454785105426,0.10017077263248153,-0.13044360173353578,2.0,4.0,0,0
253,boosting_7,separate,0.0005717383726406746,0.00048828125,0.0,0.00048828125,0.021435209482842194,0.0,-0.020946928232842194,2.0,0.0,0,0
253,boosting_7,crossed,0.0005717383726406746,0.004638671875,0.003173828125,0.00146484375,0.03047865014180238,0.052413074046746555,-0.08142688043854893,2.0,2.0,0,0
253,boosting_7,full_u,0.0005717383726406746,0.0006510416666666666,0.0,0.0006510416666666666,0.005529279937391103,0.0,-0.004878238270724436,0.6666666666666666,0.0,0,0
253,boosting_31,shared,0.0008521327899962621,0.00927734375,0.0068359375,0.00244140625,0.03224663904179599,0.1013835462359845,-0.13118877902778048,2.0,4.0,0,0
253,boosting_31,separate,0.0008521327899962621,0.0009765625,0.0,0.0009765625,0.022032961933481927,0.0,-0.021056399433481927,2.0,0.0,0,0
253,boosting_31,crossed,0.0008521327899962621,0.00927734375,0.00537109375,0.00390625,0.032764579865549114,0.05318308508117099,-0.0820414149467201,2.0,2.0,0,0
253,boosting_31,full_u,0.0008521327899962621,0.0008138020833333334,0.0,0.0008138020833333334,0.005754369254991977,0.0,-0.004940567171658644,0.6666666666666666,0.0,0,0
253,blend_ridge_1,shared,0.000455562025282533,0.00537109375,0.0068359375,-0.00146484375,0.030514922908815613,0.10095421373124487,-0.1329339803900605,2.0,4.0,0,0
253,blend_ridge_1,separate,0.000455562025282533,0.0,0.0,0.0,0.022034960239369784,0.0,-0.022034960239369784,2.0,0.0,0,0
253,blend_ridge_1,crossed,0.000455562025282533,0.00341796875,0.0048828125,-0.00146484375,0.029837344859901433,0.0538658292357208,-0.08516801784562222,2.0,2.0,0,0
253,blend_ridge_1,full_u,0.000455562025282533,0.00027126736111111107,0.0,0.00027126736111111107,0.0055182865204222355,0.0,-0.0052470191593111245,0.6666666666666666,0.0,0,0
