law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
biased_zero_rank_contrast,3072,3,constant,shared_correction,range,0.015615634365634366,0.24023329620311398,-0.2246176618374796,0.015625,False,False
biased_zero_rank_contrast,3072,3,constant,shared_correction,hybrid,0.015615634365634366,0.11998212343382461,-0.10436648906819024,0.015625,False,False
biased_zero_rank_contrast,3072,3,constant,disjoint_triple_u,range,0.014729817708333332,0.023128237301574973,-0.00839841959324164,0.015625,False,False
biased_zero_rank_contrast,3072,3,constant,disjoint_triple_u,hybrid,0.014729817708333332,0.0099541816265562,0.004775636081777132,0.015625,False,True
biased_zero_rank_contrast,3072,3,constant,complete_u,range,0.015611970286286444,0.023128237301574973,-0.007516267015288529,0.015625,False,False
biased_zero_rank_contrast,3072,3,constant,complete_u,hybrid,0.015611970286286444,0.008951147336646686,0.006660822949639758,0.015625,False,True
biased_zero_rank_contrast,3072,4,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,4,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,4,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,4,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,4,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,4,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,4,candidate,shared_correction,range,0.0026327838827838804,0.24023329620311398,-0.2376005123203301,0.0,False,False
biased_zero_rank_contrast,3072,4,candidate,shared_correction,hybrid,0.0026327838827838804,0.1140873581560056,-0.11145457427322172,0.0,False,False
biased_zero_rank_contrast,3072,4,candidate,disjoint_triple_u,range,-0.00032552083333333326,0.023128237301574973,-0.023453758134908305,0.0,False,False
biased_zero_rank_contrast,3072,4,candidate,disjoint_triple_u,hybrid,-0.00032552083333333326,0.010021226962499498,-0.010346747795832832,0.0,False,False
biased_zero_rank_contrast,3072,4,candidate,complete_u,range,-0.0006203903023507888,0.023128237301574973,-0.02374862760392576,0.0,False,False
biased_zero_rank_contrast,3072,4,candidate,complete_u,hybrid,-0.0006203903023507888,0.00901403555939492,-0.009634425861745708,0.0,False,False
biased_zero_rank_contrast,3072,4,reverse_candidate,shared_correction,range,0.04558982683982683,0.24023329620311398,-0.19464346936328714,0.03125,False,False
biased_zero_rank_contrast,3072,4,reverse_candidate,shared_correction,hybrid,0.04558982683982683,0.13742121781848293,-0.0918313909786561,0.03125,False,False
biased_zero_rank_contrast,3072,4,reverse_candidate,disjoint_triple_u,range,0.034342447916666664,0.023128237301574973,0.011214210615091692,0.03125,False,True
biased_zero_rank_contrast,3072,4,reverse_candidate,disjoint_triple_u,hybrid,0.034342447916666664,0.012171857810878326,0.02217059010578834,0.03125,False,True
biased_zero_rank_contrast,3072,4,reverse_candidate,complete_u,range,0.03186173414137004,0.023128237301574973,0.00873349683979507,0.03125,False,True
biased_zero_rank_contrast,3072,4,reverse_candidate,complete_u,hybrid,0.03186173414137004,0.011031317596082103,0.02083041654528794,0.03125,False,True
biased_zero_rank_contrast,3072,4,constant,shared_correction,range,0.02411130536130536,0.24023329620311398,-0.2161219908418086,0.015625,False,False
biased_zero_rank_contrast,3072,4,constant,shared_correction,hybrid,0.02411130536130536,0.12117344785260843,-0.09706214249130307,0.015625,False,False
biased_zero_rank_contrast,3072,4,constant,disjoint_triple_u,range,0.017008463541666664,0.023128237301574973,-0.006119773759908308,0.015625,False,False
biased_zero_rank_contrast,3072,4,constant,disjoint_triple_u,hybrid,0.017008463541666664,0.010145154243582425,0.006863309298084239,0.015625,False,True
biased_zero_rank_contrast,3072,4,constant,complete_u,range,0.015620671919509626,0.023128237301574973,-0.007507565382065347,0.015625,False,False
biased_zero_rank_contrast,3072,4,constant,complete_u,hybrid,0.015620671919509626,0.009130278790153244,0.006490393129356382,0.015625,False,True
biased_zero_rank_contrast,3072,5,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,5,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,5,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,5,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,5,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,5,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,5,candidate,shared_correction,range,-0.002197802197802197,0.24023329620311398,-0.24243109840091617,0.0,False,False
