replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
5,blend_boosting_31,separate,0.00048828125,0.0,-0.020946928232842194,0.00037400296707464087,False,False,-0.020946928232842194,False
5,blend_boosting_31,crossed,0.00537109375,0.00537109375,-0.08412796516330019,0.00037400296707464087,False,False,-0.021460592986527402,False
6,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
6,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
6,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
6,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
6,ridge_1,full_u,0.0005967881944444445,0.0,-0.005077186868931027,0.0009481287389671439,False,False,-0.005077186868931027,False
6,ridge_1,shared,0.014404296875,0.013916015625,-0.13896342078214347,0.0009481287389671439,False,False,-0.01691773310757997,False
6,ridge_1,separate,0.000244140625,0.0,-0.020468311442167975,0.0009481287389671439,False,False,-0.020468311442167975,False
6,ridge_1,crossed,0.0107421875,0.012451171875,-0.09333582049274419,0.0009481287389671439,False,False,-0.019578360444487873,False
6,ridge_100,full_u,0.0003797743055555555,0.0,-0.005207952280566709,0.000887306305673824,False,False,-0.005207952280566709,False
6,ridge_100,shared,0.013427734375,0.014892578125,-0.14091787160228614,0.000887306305673824,False,False,-0.017529569422361495,False
6,ridge_100,separate,0.000244140625,0.0,-0.020468311442167975,0.000887306305673824,False,False,-0.020468311442167975,False
6,ridge_100,crossed,0.0087890625,0.012451171875,-0.0943988060689906,0.000887306305673824,False,False,-0.020704362473521504,False
6,boosting_7,full_u,0.00010850694444444444,0.0,-0.004840201861144098,0.0005717383726406566,False,False,-0.004840201861144098,False
6,boosting_7,shared,0.007080078125,0.007568359375,-0.13274128110053407,0.0005717383726406566,False,False,-0.02109638800049475,False
6,boosting_7,separate,0.000244140625,0.0,-0.020468311442167975,0.0005717383726406566,False,False,-0.020468311442167975,False
6,boosting_7,crossed,0.0048828125,0.005126953125,-0.08388653388512887,0.0005717383726406566,False,False,-0.022103117180814695,False
6,boosting_31,full_u,0.0003255208333333333,0.0,-0.004796386806414411,0.0008521327899961573,False,False,-0.004796386806414411,False
6,boosting_31,shared,0.005615234375,0.007568359375,-0.13396197100528442,0.0008521327899961573,False,False,-0.022043640300074784,False
6,boosting_31,separate,-0.000732421875,0.0,-0.023702807027394267,0.0008521327899961573,False,False,-0.023702807027394267,False
6,boosting_31,crossed,0.00732421875,0.003173828125,-0.08045562591663813,0.0008521327899961573,False,False,-0.02125562465933649,False
6,blend_ridge_1,full_u,-0.00027126736111111107,0.0,-0.0052444461469961425,0.0004555620252824355,False,False,-0.0052444461469961425,False
6,blend_ridge_1,shared,0.006591796875,0.010009765625,-0.13773419881454463,0.0004555620252824355,False,False,-0.021588161395124247,False
6,blend_ridge_1,separate,0.000244140625,0.0,-0.020468311442167975,0.0004555620252824355,False,False,-0.020468311442167975,False
6,blend_ridge_1,crossed,0.00390625,0.008056640625,-0.09022764549455461,0.0004555620252824355,False,False,-0.02308493276754853,False
6,blend_boosting_7,full_u,-0.00010850694444444444,0.0,-0.00477628109847952,0.0002814381233111063,False,False,-0.00477628109847952,False
6,blend_boosting_7,shared,0.004638671875,0.005615234375,-0.13092090800520123,0.0002814381233111063,False,False,-0.02231121892203724,False
6,blend_boosting_7,separate,0.000244140625,0.0,-0.020468311442167975,0.0002814381233111063,False,False,-0.020468311442167975,False
6,blend_boosting_7,crossed,0.0029296875,0.003173828125,-0.08083029331738614,0.0002814381233111063,False,False,-0.02274732475424838,False
6,blend_boosting_31,full_u,0.0,0.0,-0.0048342548457507226,0.00037400296707464087,False,False,-0.0048342548457507226,False
6,blend_boosting_31,shared,0.004150390625,0.003662109375,-0.12781250747453793,0.00037400296707464087,False,False,-0.022802140805516926,False
6,blend_boosting_31,separate,0.000244140625,0.0,-0.020468311442167975,0.00037400296707464087,False,False,-0.020468311442167975,False
6,blend_boosting_31,crossed,0.00244140625,0.002197265625,-0.08035461821521779,0.00037400296707464087,False,False,-0.023237580923213444,False
7,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
7,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
7,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
7,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
7,ridge_1,full_u,0.0005154079861111111,0.0,-0.004898500714703315,0.0009481287389671439,False,False,-0.004898500714703315,False
