task,baseline,candidate,raw_draw_calls,distinct_sampled_rows,p_min_x,missing_mass,pairs,allocation_factor,method,p,lower,estimate,pair_methods_seconds,full_u_all_delete_seconds,fractions,used_categories,additional_raw_rows,total_raw_rows_charged,partial_shifted_mean_cap,decimal_precision,certificate,p_value,log_e_lower,objective_lower,objective_upper,objective_gap,profiles,status,elapsed_seconds,radius,jackknife_variance,eb_linear_remainder,full_u_eb_union_p,full_u_hoeffding_union_p,p_BY,retained,exact_archive_target_fraction,exact_archive_target,exact_target_sign,archive_rows,p_min_y,frozen_augmentation_weight,frozen_confirmation_rows,frozen_confirmation_mse,frozen_baseline_confirmation_mse,descriptive_frozen_confirmation_gain,descriptive_gain_sign
metro,ridge,category_copy,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_cell_bernstein,1.0,-0.0620106897990419,0.0,0.1977644674479961,33.91832256317139,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,category_copy,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hoeffding,1.0,-0.0135426649197273,0.0,0.1977644674479961,33.918320532888174,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,category_copy,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hybrid,1.0,-0.0015628883735744,0.0,0.1977644674479961,33.918322924524546,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,category_copy,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_pooled_bernstein,1.0,-0.0013156713299579,0.0,0.1977644674479961,33.9183222129941,,,,,,,,,,,,,,,,,,,,,1.0,False,0,0.0,zero,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,category_copy,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_profiled_betting,1.0,,,0.1977644674479961,33.918323177844286,"['1/10', '3/10', '1/2', '7/10', '9/10']",30.0,0.0,32768.0,0.5,60.0,exact-rational tangent LP; outward Decimal logarithms,1.0,-1.6095722677037214,-1.6095722677037214,-1.6059867821863367,0.0035854855173843,"[{'fraction': '1/10', 'log_e_lower': -0.41529462826223795, 'primal_log_e_upper': -0.4123079204383755, 'certified_optimization_gap_upper': 0.002986707823862353, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 108, 'objective_evaluations': 108, 'feasible_mean_vector': [0.5086004721060177, 0.4907842183927583, 0.5071571558135584, 0.5113426987661418, 0.5086455791786016, 0.4961633246433016, 0.48537272528449277, 0.5079613554708591, 0.5337123993498426, 0.4977117785020326, 0.4942445679234489, 0.5207511351841946, 0.49691553210978906, 0.4975074709772962, 0.5002769910100274, 0.5020982941542356, 0.49180992705768284, 0.5037644431635734, 0.4893896585615685, 0.4910553923771586, 0.5000234141339038, 0.48516085527373926, 0.48663432579318133, 0.5222939054411563, 0.49222481554684194, 0.44446335214626775, 0.49351903147001364, 0.7425533984047298, 0.5055241653178448, 0.5116678488427258]}, {'fraction': '3/10', 'log_e_lower': -1.3870873816670894, 'primal_log_e_upper': -1.382401589664068, 'certified_optimization_gap_upper': 0.004685792003020899, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 80, 'objective_evaluations': 81, 'feasible_mean_vector': [0.5096161700010203, 0.48970785358002167, 0.5079997637660087, 0.5126817586842972, 0.5096660081391577, 0.4957143814687501, 0.48365802796680674, 0.5089046856948672, 0.5377127294560912, 0.4974446258356277, 0.4935700603362564, 0.5232104806012164, 0.49655478267855746, 0.49721688393222707, 0.5003102983566653, 0.5023472289878912, 0.4908609769477776, 0.5042114312072837, 0.48814477242766524, 0.4900099872707267, 0.5000229266551334, 0.4834257308788182, 0.4850664338699342, 0.5249326779402278, 0.49131217099075436, 0.4380341583541604, 0.49275879439820663, 0.7499999999999999, 0.5061739981704558, 0.513047367366596]}, {'fraction': '1/2', 'log_e_lower': -2.6132493604307876, 'primal_log_e_upper': -2.607996774277454, 'certified_optimization_gap_upper': 0.005252586153332745, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 70, 'objective_evaluations': 71, 'feasible_mean_vector': [0.5109015871639492, 0.48834047057191865, 0.5090678932939519, 0.5143811443585838, 0.5109572794002906, 0.49514077467996614, 0.48149592687668913, 0.5100951860007994, 0.5428408244221687, 0.49710076850710017, 0.4927109987995213, 0.5263423970233465, 0.4960926792965824, 0.49684291370678824, 0.500347659499051, 0.5026568209301288, 0.4896484124815428, 0.5047709414725206, 0.4865710328316603, 0.48868250594408164, 0.5000255363967074, 0.4812344991639995, 0.483089820849237, 0.5282993813073138, 0.49015404985930594, 0.4300958582496139, 0.49179230402436863, 0.75, 0.5069955087998675, 0.514796348978783]}, {'fraction': '7/10', 'log_e_lower': -4.206030960873687, 'primal_log_e_upper': -4.202551039414561, 'certified_optimization_gap_upper': 0.0034799214591247113, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 66, 'objective_evaluations': 67, 'feasible_mean_vector': [0.512575040554651, 0.48654666951284276, 0.5104543133075546, 0.5166034023572472, 0.5126401198018106, 0.49437664044277124, 0.4786823847759472, 0.5116444669102723, 0.5496802315217152, 0.4966356932435448, 0.4915778789260554, 0.5304797320373486, 0.49547358445608625, 0.49633865085770307, 0.5003796937632311, 0.5030460177857287, 0.48805672022028757, 0.5054884299668014, 0.4845126524474891, 0.4869413166459567, 0.5000084928605611, 0.47838444172830646, 0.4805135005947273, 0.5327517502692175, 0.48863554852192115, 0.42013842111348026, 0.4905201807300473, 0.7499999999999997, 0.5080592568289528, 0.5170844259677629]}, {'fraction': '9/10', 'log_e_lower': -6.36736699313173, 'primal_log_e_upper': -6.364112384590615, 'certified_optimization_gap_upper': 0.0032546085411133594, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 64, 'objective_evaluations': 64, 'feasible_mean_vector': [0.5148418281829142, 0.48409206291759876, 0.5123215186795012, 0.5196361723178858, 0.5149184892877205, 0.4933006020185694, 0.4748791855744825, 0.5137356990577926, 0.5593462502399695, 0.49596409212729536, 0.4900043874850918, 0.536221169970509, 0.49459354939737665, 0.4956137012591574, 0.5003849419682207, 0.5035382208506578, 0.48586572292405167, 0.506430455703236, 0.4817057149066985, 0.4845553462554942, 0.49994613635079177, 0.4745315419843108, 0.47702139972496305, 0.5389463061680335, 0.4865457270670053, 0.4074911514400233, 0.48876005925654425, 0.7499999999999999, 0.5094785753383114, 0.5202091137903255]}]",certified_lower_evidence,0.1779562458395958,,,,,,1.0,False,0,0.0,zero,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,extra_trees,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,full_u_joint,1.0,-16.359496699369384,0.0060042027075983,0.2208383716642856,34.253917418420315,,,,,,,,,,,,,,,,16.36550090207698,2.3128829291401485e-06,4.093836853796439,1.0,1.0,1.0,False,189010897230028943866100400884683001/47356020987310828091984551696805795820,0.003991274885207837,positive,4362,0.00022925263640531865,1.1,8713,0.001372243831260992,0.005252127633766578,0.003879883802505586,positive
metro,ridge,extra_trees,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_cell_bernstein,1.0,-0.0658720694248652,0.0034845458419095,0.2208383716642856,34.253916408866644,,,,,,,,,,,,,,,,,,,,,1.0,False,189010897230028943866100400884683001/47356020987310828091984551696805795820,0.003991274885207837,positive,4362,0.00022925263640531865,1.1,8713,0.001372243831260992,0.005252127633766578,0.003879883802505586,positive
metro,ridge,extra_trees,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hoeffding,0.8200996682506354,-0.0100581190778178,0.0034845458419095,0.2208383716642856,34.253914285451174,,,,,,,,,,,,,,,,,,,,,1.0,False,189010897230028943866100400884683001/47356020987310828091984551696805795820,0.003991274885207837,positive,4362,0.00022925263640531865,1.1,8713,0.001372243831260992,0.005252127633766578,0.003879883802505586,positive
metro,ridge,extra_trees,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hybrid,0.017548905369102,0.0005307149055761,0.0034845458419095,0.2208383716642856,34.253916807472706,,,,,,,,,,,,,,,,,,,,,0.1907816712269518,False,189010897230028943866100400884683001/47356020987310828091984551696805795820,0.003991274885207837,positive,4362,0.00022925263640531865,1.1,8713,0.001372243831260992,0.005252127633766578,0.003879883802505586,positive
metro,ridge,extra_trees,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_pooled_bernstein,0.008774452684551,0.0008926739780008,0.0034845458419095,0.2208383716642856,34.253916054964066,,,,,,,,,,,,,,,,,,,,,0.0953908356134759,False,189010897230028943866100400884683001/47356020987310828091984551696805795820,0.003991274885207837,positive,4362,0.00022925263640531865,1.1,8713,0.001372243831260992,0.005252127633766578,0.003879883802505586,positive
metro,ridge,extra_trees,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_profiled_betting,2.4988411571220297e-12,,,0.2208383716642856,34.25391705706716,"['1/10', '3/10', '1/2', '7/10', '9/10']",30.0,0.0,32768.0,0.5,60.0,exact-rational tangent LP; outward Decimal logarithms,2.4988411571220297e-12,26.715194028672133,26.715194028672133,26.71829207230281,0.0030980436306683,"[{'fraction': '1/10', 'log_e_lower': 4.969824495544706, 'primal_log_e_upper': 4.972485759329987, 'certified_optimization_gap_upper': 0.0026612637852793694, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 108, 'objective_evaluations': 108, 'feasible_mean_vector': [0.5086854370542603, 0.4918484910974359, 0.5056572867163145, 0.5098334520614406, 0.5076512850151285, 0.494695388491226, 0.4847927060055283, 0.5064612945730704, 0.5334720400561132, 0.4973979680260404, 0.49278290480323744, 0.5220573731695803, 0.4954452651425496, 0.4972962982909298, 0.5029302847267222, 0.5035090694978466, 0.501616498031913, 0.5022755956068558, 0.4934604994558676, 0.4911090583315272, 0.5018339216856558, 0.48479912597068187, 0.4859925925868345, 0.520752621215705, 0.49237345490469897, 0.4431413077161883, 0.49307066566096147, 0.7403908081125539, 0.5040292630964022, 0.5116950251851706]}, {'fraction': '3/10', 'log_e_lower': 13.377866967408053, 'primal_log_e_upper': 13.380382443377226, 'certified_optimization_gap_upper': 0.0025154759691696656, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 80, 'objective_evaluations': 80, 'feasible_mean_vector': [0.5096985602713527, 0.49049441850823017, 0.506908073462586, 0.5115799390908475, 0.5089453110510692, 0.4946445111963562, 0.48323648304395644, 0.5078134218132614, 0.5375690120777701, 0.497223332543304, 0.49250297890316724, 0.5242155617177362, 0.49548285921946883, 0.49707027621190447, 0.5022835323529906, 0.5034021053722645, 0.49809134294009677, 0.5031247840750778, 0.49113575030782053, 0.4900533863093809, 0.5013833179480137, 0.48316310825883324, 0.4846003999269565, 0.5238077214779794, 0.49122455859785014, 0.43707445839493275, 0.4924358764956399, 0.75, 0.5050845149231211, 0.5130881506729236]}, {'fraction': '1/2', 'log_e_lower': 20.06199307106586, 'primal_log_e_upper': 20.065048467706127, 'certified_optimization_gap_upper': 0.003055396640260658, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 70, 'objective_evaluations': 70, 'feasible_mean_vector': [0.510980649847809, 0.4889000944274918, 0.5083151736598167, 0.5136217421198853, 0.5104683499435579, 0.4944060306787786, 0.48121199312023816, 0.5093450055141729, 0.5427713034258951, 0.49696077608606143, 0.4919789421251937, 0.5270878311662437, 0.49535646268058425, 0.49675510447553584, 0.5017517197041619, 0.5034169118017994, 0.49471546991999316, 0.5040238021158064, 0.48866748361052403, 0.4887246214794023, 0.5010045291503856, 0.4810610412926391, 0.4827749372771327, 0.5275237354341723, 0.48985241990579803, 0.429440211133952, 0.49158022515908634, 0.7499999999999998, 0.5062465141727858, 0.5148477212462563]}, {'fraction': '7/10', 'log_e_lower': 25.159454662993824, 'primal_log_e_upper': 25.1623740282665, 'certified_optimization_gap_upper': 0.002919365272667988, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 66, 'objective_evaluations': 66, 'feasible_mean_vector': [0.5126505962606408, 0.4869057678049729, 0.5100169066440357, 0.5161613569842457, 0.51236489952935, 0.49395107925577403, 0.47852958636926507, 0.5112072530969779, 0.5496730899394583, 0.4965727265652714, 0.4911538304014222, 0.5309757256701646, 0.4950471306394482, 0.4963074744649451, 0.5012619278127889, 0.5035357605895466, 0.49114517520707734, 0.5050542728648826, 0.48579965416947174, 0.48698664456957896, 0.5006337799161744, 0.47829741361680167, 0.4803420919896495, 0.5322982916515038, 0.48811198336434775, 0.4197642821273945, 0.49041184885145345, 0.7499999999999999, 0.5076238448313644, 0.5171441229393974]}, {'fraction': '9/10', 'log_e_lower': 28.281238979002357, 'primal_log_e_upper': 28.28434490944901, 'certified_optimization_gap_upper': 0.0031059304466488314, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 64, 'objective_evaluations': 64, 'feasible_mean_vector': [0.5149106259208757, 0.48425393197518496, 0.5122071296318239, 0.5195202330915856, 0.5148622709660406, 0.4931900775628976, 0.47486254033388037, 0.5136211614295368, 0.5593925870417765, 0.4959810422504671, 0.48989453498611857, 0.5364468682492767, 0.49448275243458417, 0.495641863846329, 0.5007356261974323, 0.5037517105427306, 0.48697631397688423, 0.5063172268095883, 0.4821882992004225, 0.4846083751975881, 0.5002072661924823, 0.47453732174394875, 0.47699845672115365, 0.5388264750755574, 0.4857704406776209, 0.4073985813354109, 0.4887604031226731, 0.7499999999999998, 0.5093647757892614, 0.5202731980142725]}]",certified_lower_evidence,0.1906714215874672,,,,,,2.7165973150998063e-11,True,189010897230028943866100400884683001/47356020987310828091984551696805795820,0.003991274885207837,positive,4362,0.00022925263640531865,1.1,8713,0.001372243831260992,0.005252127633766578,0.003879883802505586,positive
metro,ridge,hist_gradient_boosting,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,full_u_joint,1.0,-16.35926176671992,0.0062391353570598,0.2205233126878738,33.30798929184675,,,,,,,,,,,,,,,,16.36550090207698,2.301180661210666e-06,4.093836853796439,1.0,1.0,1.0,False,827874562060140506334822856608593503309/194594247181740306305510167254827392517760,0.004254362983747157,positive,4362,0.00022925263640531865,1.1,8713,0.0015706208767731736,0.005252127633766578,0.0036815067569934043,positive
metro,ridge,hist_gradient_boosting,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_cell_bernstein,1.0,-0.0664754382297852,0.0040963457857332,0.2205233126878738,33.30798837915063,,,,,,,,,,,,,,,,,,,,,1.0,False,827874562060140506334822856608593503309/194594247181740306305510167254827392517760,0.004254362983747157,positive,4362,0.00022925263640531865,1.1,8713,0.0015706208767731736,0.005252127633766578,0.0036815067569934043,positive
metro,ridge,hist_gradient_boosting,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hoeffding,0.7602661623571985,-0.009446319133994,0.0040963457857332,0.2205233126878738,33.30798647552729,,,,,,,,,,,,,,,,,,,,,1.0,False,827874562060140506334822856608593503309/194594247181740306305510167254827392517760,0.004254362983747157,positive,4362,0.00022925263640531865,1.1,8713,0.0015706208767731736,0.005252127633766578,0.0036815067569934043,positive
metro,ridge,hist_gradient_boosting,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hybrid,0.0066438779009684,0.0010328129816916,0.0040963457857332,0.2205233126878738,33.30798877030611,,,,,,,,,,,,,,,,,,,,,0.144456888075342,False,827874562060140506334822856608593503309/194594247181740306305510167254827392517760,0.004254362983747157,positive,4362,0.00022925263640531865,1.1,8713,0.0015706208767731736,0.005252127633766578,0.0036815067569934043,positive
metro,ridge,hist_gradient_boosting,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_pooled_bernstein,0.0033219389504842,0.0014038216117342,0.0040963457857332,0.2205233126878738,33.307987950742245,,,,,,,,,,,,,,,,,,,,,0.072228444037671,False,827874562060140506334822856608593503309/194594247181740306305510167254827392517760,0.004254362983747157,positive,4362,0.00022925263640531865,1.1,8713,0.0015706208767731736,0.005252127633766578,0.0036815067569934043,positive
metro,ridge,hist_gradient_boosting,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_profiled_betting,4.038517965689391e-15,,,0.2205233126878738,33.307989079505205,"['1/10', '3/10', '1/2', '7/10', '9/10']",30.0,0.0,32768.0,0.5,60.0,exact-rational tangent LP; outward Decimal logarithms,4.038517965689391e-15,33.14289861041583,33.14289861041583,33.14601271819896,0.0031141077831138,"[{'fraction': '1/10', 'log_e_lower': 5.923889043388303, 'primal_log_e_upper': 5.926509608393766, 'certified_optimization_gap_upper': 0.002620565005461318, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 107, 'objective_evaluations': 108, 'feasible_mean_vector': [0.5084201411339137, 0.4903343561434743, 0.5057724589512987, 0.5095667177865444, 0.5078929899402137, 0.4944362826240499, 0.48625711910326636, 0.5061944798236552, 0.5338598394496934, 0.4994494122988614, 0.4935308201914982, 0.5217838726256818, 0.49518584216974093, 0.4957711754605439, 0.5026680271025091, 0.5051690562048894, 0.5013548394184909, 0.5020109336316795, 0.492101447497413, 0.49160181145041876, 0.5011852044011467, 0.4845437908984036, 0.4861370538847036, 0.5204803099108981, 0.49263556521323126, 0.44290764410625744, 0.49331845754650544, 0.7400102155229848, 0.5036679207783102, 0.5114269975464169]}, {'fraction': '3/10', 'log_e_lower': 16.00540086816923, 'primal_log_e_upper': 16.008237938563845, 'certified_optimization_gap_upper': 0.0028370703946086558, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 80, 'objective_evaluations': 80, 'feasible_mean_vector': [0.5095015632097508, 0.489381754229831, 0.5069932129175452, 0.5113825367486385, 0.5091255563631383, 0.49445297832398255, 0.48430173106506286, 0.5076169961741921, 0.5378654993290429, 0.4987357697650645, 0.49305088097251343, 0.5240133688302429, 0.49529108738988764, 0.4959488311302808, 0.5020887553569897, 0.5046324900075898, 0.49789633692936613, 0.5029303950971179, 0.4901355353486927, 0.4904139093089298, 0.500903999676912, 0.4829751038220188, 0.48470340667133105, 0.5236060898424707, 0.4916171809808062, 0.43690247119741826, 0.492616201811557, 0.7499999999999998, 0.5046123686500977, 0.5128900643225962]}, {'fraction': '1/2', 'log_e_lower': 24.126805113899444, 'primal_log_e_upper': 24.13022217498672, 'certified_optimization_gap_upper': 0.003417061087267402, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 70, 'objective_evaluations': 70, 'feasible_mean_vector': [0.5108416310824253, 0.4881228253281021, 0.508375198352029, 0.5134822688513454, 0.5105959530546375, 0.49427095997682247, 0.4819498503772797, 0.5092063122491601, 0.5429876354206726, 0.49802127287798087, 0.49236079245575753, 0.5269449313566085, 0.4952211926983965, 0.495968694409377, 0.5016145807783516, 0.5042840205321835, 0.4945790436692705, 0.5038865532762604, 0.48796845147517015, 0.4889750181722629, 0.5006676121658817, 0.4809287887639985, 0.48284490041398986, 0.5273810864965535, 0.4903796314178228, 0.42932000555420885, 0.49170515487247396, 0.7499999999999999, 0.5056538431128788, 0.5147078398049596]}, {'fraction': '7/10', 'log_e_lower': 30.486858323508137, 'primal_log_e_upper': 30.489857107211392, 'certified_optimization_gap_upper': 0.00299878370324806, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 66, 'objective_evaluations': 66, 'feasible_mean_vector': [0.5125648754715584, 0.4864342282374438, 0.5100538066723509, 0.5160752434908202, 0.5124436327062887, 0.49386808860747927, 0.47897233708617587, 0.5111217875902907, 0.5498115648304736, 0.4972188681763723, 0.4913850098549593, 0.5308873948023763, 0.4949639903056426, 0.4958276581897931, 0.5011777097071636, 0.5040669230748429, 0.49106209000074863, 0.5049697271284938, 0.48537608989790204, 0.4871372685693798, 0.5004273736145873, 0.4782165741440174, 0.4803830426645597, 0.5322098978685629, 0.4887918186928241, 0.41969182688677953, 0.4904868595617433, 0.75, 0.5068883568700663, 0.5170577791352028]}, {'fraction': '9/10', 'log_e_lower': 34.73816716568244, 'primal_log_e_upper': 34.74128290876529, 'certified_optimization_gap_upper': 0.003115743082840055, 'optimizer_success': True, 'optimizer_status': 'Optimization terminated successfully', 'optimizer_iterations': 64, 'objective_evaluations': 64, 'feasible_mean_vector': [0.5148799456578634, 0.4840896434735777, 0.5122202114192436, 0.5194893312349835, 0.5148903414694369, 0.4931606064664023, 0.47501438770082005, 0.5135905614039152, 0.5594446705537993, 0.4962076155420093, 0.489974906231112, 0.5364150050487909, 0.49445321066044606, 0.49547302970847407, 0.5007057052913575, 0.5039392388089684, 0.48694710917075085, 0.5062870261504919, 0.4820411758482244, 0.4846602400689526, 0.5001342934085033, 0.4745088807378134, 0.4770120275275961, 0.5387944947945204, 0.4866371189435247, 0.4073739729515542, 0.48878615011901905, 0.7499999999999998, 0.5084448273452857, 0.5202422253447003]}]",certified_lower_evidence,0.1901240237057209,,,,,,8.780891919684647e-14,True,827874562060140506334822856608593503309/194594247181740306305510167254827392517760,0.004254362983747157,positive,4362,0.00022925263640531865,1.1,8713,0.0015706208767731736,0.005252127633766578,0.0036815067569934043,positive
metro,ridge,independent_noise,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,full_u_joint,1.0,-16.364263556771544,0.0012373453054377,0.2297573424875736,33.98145455121994,,,,,,,,,,,,,,,,16.36550090207698,5.450978392881336e-07,4.093836853796439,1.0,1.0,1.0,False,134933860124515319168225209981706463931/601473127652651855853395062424011940509440,0.00022433896698114675,positive,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,independent_noise,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_cell_bernstein,1.0,-0.0793111770592611,0.0003114501205274,0.2297573424875736,33.98145383968949,,,,,,,,,,,,,,,,,,,,,1.0,False,134933860124515319168225209981706463931/601473127652651855853395062424011940509440,0.00022433896698114675,positive,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,independent_noise,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hoeffding,0.998416829348092,-0.0132312147991998,0.0003114501205274,0.2297573424875736,33.9814519546926,,,,,,,,,,,,,,,,,,,,,1.0,False,134933860124515319168225209981706463931/601473127652651855853395062424011940509440,0.00022433896698114675,positive,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,independent_noise,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_hybrid,1.0,-0.0040197189822631,0.0003114501205274,0.2297573424875736,33.9814540296793,,,,,,,,,,,,,,,,,,,,,1.0,False,134933860124515319168225209981706463931/601473127652651855853395062424011940509440,0.00022433896698114675,positive,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
metro,ridge,independent_noise,32768,4361,0.0002292526364053,0.0,8182,0.0001224433670171,stratified_pooled_bernstein,1.0,-0.0035441401387526,0.0003114501205274,0.2297573424875736,33.98145352676511,,,,,,,,,,,,,,,,,,,,,1.0,False,134933860124515319168225209981706463931/601473127652651855853395062424011940509440,0.00022433896698114675,positive,4362,0.00022925263640531865,0.0,8713,0.005252127633766578,0.005252127633766578,0.0,numerical_tie
