candidate,method,bound,selection_mse,exact_target,true_shared_interaction,raw_center,interaction_estimate,corrected_center,evaluation_radius,validation_radius,total_radius,lower,passes,score_variance,correction_variance,alpha,delta,score_width,correction_width,width_basis,analysis_status
persistence,shared_original,hybrid,595.3333333333334,0.0,0.0,0.0,0.0,0.0,0.002037978697364977,0.008152412403596734,0.010190391100961711,-0.010190391100961711,False,0.0,0.0,0.00625,0.003125,2.0,4.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,shared_original,hoeffding,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.0036468505859375,0.003570556640625,7.62939453125e-05,0.02653565048301731,0.07505415359895051,0.10158980408196783,-0.10151351013665533,False,0.004003821075351904,0.0019329826905459307,0.00625,0.003125,2.0,4.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,shared_pruned_same_counts,hybrid,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.0036468505859375,0.003570556640625,7.62939453125e-05,0.003907952421122837,0.00998991158264817,0.013897864003771007,-0.013821570058458507,False,0.004003821075351904,0.0019329826905459307,0.00625,0.003125,2.0,4.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,shared_pruned_same_counts,hoeffding,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.0036468505859375,0.003570556640625,7.62939453125e-05,0.02653565048301731,0.07505415359895051,0.10158980408196783,-0.10151351013665533,False,0.004003821075351904,0.0019329826905459307,0.00625,0.003125,2.0,4.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,shared_pruned_allocated,hybrid,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.005463854500993428,0.003997918243754731,0.0014659362572386966,0.004997899810505865,0.005617217405770758,0.010615117216276622,-0.009149180959037925,False,0.00547262777250126,0.002185178028597694,0.00625,0.003125,2.0,4.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,shared_pruned_allocated,hoeffding,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.005463854500993428,0.003997918243754731,0.0014659362572386966,0.029691781084085378,0.053954499927946487,0.08364628101203186,-0.08218034475479316,False,0.00547262777250126,0.002185178028597694,0.00625,0.003125,2.0,4.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,direct_triple_u,hybrid,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.00034417046440972225,0.0,0.00034417046440972225,0.000631720408786106,0.0,0.000631720408786106,-0.00028754994437638374,False,9.433446376578188e-05,0.0,0.00625,0.0,0.6666666666666666,0.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,direct_triple_u,hoeffding,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.00034417046440972225,0.0,0.00034417046440972225,0.006774287190149454,0.0,0.006774287190149454,-0.006430116725739732,False,9.433446376578188e-05,0.0,0.00625,0.0,0.6666666666666666,0.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,complete_pooled_u,variance,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.000373506607071855,0.0,0.000373506607071855,0.0005755520269010544,0.0,0.0005755520269010544,-0.00020204541982919943,False,9.433446376578188e-05,0.0,0.00625,0.0,0.6666666666666666,0.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,complete_pooled_u,hoeffding,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.000373506607071855,0.0,0.000373506607071855,0.006774287190149454,0.0,0.006774287190149454,-0.006400780583077599,False,9.433446376578188e-05,0.0,0.00625,0.0,0.6666666666666666,0.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
blend_boosting_31,census,exact,546.7531613736979,0.00037400296707478946,0.004507841019108994,0.00037400296707478946,0.0,0.00037400296707478946,0.0,0.0,0.0,0.00037400296707478946,True,0.0,0.0,0.00625,0.0,0.6666666666666666,0.0,generic,Post-exposure fixed-draw diagnostic; no independent confirmation.
