law,raw_budget,theta,theta_exact,method,raw_alpha,repetitions,rejections,rejection_rate,lower_bound_failures,mean_estimate,mean_lower_bound,mean_method_seconds,charged_raw_rows_per_repetition
rare_perfectly_correlated,2048,0.002475,99/40000,stratified_hoeffding,0.05,500,0,0.0,0,0.00243994140625,-0.05164813305007144,3.6022335290908815e-05,2048
rare_perfectly_correlated,2048,0.002475,99/40000,stratified_hybrid,0.05,500,0,0.0,0,0.00243994140625,-0.019800659760281895,3.403833508491516e-05,2048
rare_perfectly_correlated,2048,0.002475,99/40000,binary_stratified_hoeffding,0.05,500,0,0.0,0,0.00243994140625,-0.011082077207830356,3.3452324569225315e-05,2048
rare_perfectly_correlated,2048,0.002475,99/40000,binary_stratified_hybrid,0.05,500,0,0.0,0,0.00243994140625,-0.004793719230576825,3.350702673196793e-05,2048
rare_perfectly_correlated,2048,0.002475,99/40000,stratified_profiled_betting64,0.05,500,0,0.0,,0.00243994140625,,0.000715920053422451,2048
rare_perfectly_correlated,2048,0.002475,99/40000,binary_stratified_betting64,0.05,500,269,0.538,,0.00243994140625,,0.000815737321972847,2048
rare_perfectly_correlated,2048,0.002475,99/40000,direct_four_row_betting64,0.05,500,486,0.972,,0.0024574381510416663,,0.0008565807789564133,2048
rare_perfectly_correlated,2048,0.002475,99/40000,binary_all_raw_pair_betting64,0.05,500,498,0.996,,0.002457275390625,,0.0008865727782249451,2048
rare_perfectly_correlated,8192,0.002475,99/40000,full_u_hoeffding,0.05,500,0,0.0,0,0.002467693080629655,-0.00203964645739713,8.956553786993026e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,full_u_eb,0.05,500,0,0.0,0,0.002467693080629655,-0.002943736537631714,8.730468899011612e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,full_u_joint,0.05,500,0,0.0,0,0.002467693080629655,-0.002533988124161599,8.733222633600235e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,binary_full_u_eb,0.05,500,1,0.002,0,0.002467693080629655,-0.0007192367992139333,8.69983360171318e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,binary_full_u_joint,0.05,500,0,0.0,0,0.002467693080629655,-0.001246581119456894,8.701479434967041e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,stratified_hoeffding,0.05,500,0,0.0,0,0.002463134765625,-0.024580902462535713,6.554139405488967e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,stratified_hybrid,0.05,500,0,0.0,0,0.002463134765625,-0.0036645386511448253,6.344529986381531e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,binary_stratified_hoeffding,0.05,500,0,0.0,0,0.002463134765625,-0.004297874541415177,6.285175681114197e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,binary_stratified_hybrid,0.05,500,284,0.568,0,0.002463134765625,8.169809076005586e-05,6.293585151433945e-05,8192
rare_perfectly_correlated,8192,0.002475,99/40000,stratified_profiled_betting64,0.05,500,488,0.976,,0.002463134765625,,0.0008560769036412239,8192
rare_perfectly_correlated,8192,0.002475,99/40000,binary_stratified_betting64,0.05,500,500,1.0,,0.002463134765625,,0.0009574667811393738,8192
rare_perfectly_correlated,8192,0.002475,99/40000,direct_four_row_betting64,0.05,500,500,1.0,,0.0024666748046875,,0.0009905063435435295,8192
rare_perfectly_correlated,8192,0.002475,99/40000,binary_all_raw_pair_betting64,0.05,500,500,1.0,,0.002468994140625,,0.0010499183386564255,8192
rare_perfectly_correlated,32768,0.002475,99/40000,full_u_hoeffding,0.05,500,478,0.956,0,0.0024783873267433818,0.00022471755772998943,0.0001557837501168251,32768
rare_perfectly_correlated,32768,0.002475,99/40000,full_u_eb,0.05,500,500,1.0,0,0.0024783873267433818,0.0009421369275148424,0.00015348243713378905,32768
rare_perfectly_correlated,32768,0.002475,99/40000,full_u_joint,0.05,500,500,1.0,0,0.0024783873267433818,0.0006893293727024617,0.00015350226312875747,32768
rare_perfectly_correlated,32768,0.002475,99/40000,binary_full_u_eb,0.05,500,500,1.0,0,0.0024783873267433818,0.001498189415438478,0.00015317747741937639,32768
rare_perfectly_correlated,32768,0.002475,99/40000,binary_full_u_joint,0.05,500,500,1.0,0,0.0024783873267433818,0.0013498651377409875,0.00015320000052452087,32768
rare_perfectly_correlated,32768,0.002475,99/40000,stratified_hoeffding,0.05,500,0,0.0,0,0.002480865478515625,-0.011041153135564731,0.00018132816255092622,32768
rare_perfectly_correlated,32768,0.002475,99/40000,stratified_hybrid,0.05,500,500,1.0,0,0.002480865478515625,0.0006627109527682351,0.00017898573726415635,32768
rare_perfectly_correlated,32768,0.002475,99/40000,binary_stratified_hoeffding,0.05,500,0,0.0,0,0.002480865478515625,-0.0008996391750044634,0.00017839841544628143,32768
rare_perfectly_correlated,32768,0.002475,99/40000,binary_stratified_hybrid,0.05,500,500,1.0,0,0.002480865478515625,0.0015989271181545484,0.00017843855917453765,32768
rare_perfectly_correlated,32768,0.002475,99/40000,stratified_profiled_betting64,0.05,500,500,1.0,,0.002480865478515625,,0.0010810883715748787,32768
rare_perfectly_correlated,32768,0.002475,99/40000,binary_stratified_betting64,0.05,500,500,1.0,,0.002480865478515625,,0.0011759850382804871,32768
rare_perfectly_correlated,32768,0.002475,99/40000,direct_four_row_betting64,0.05,500,500,1.0,,0.002479156494140625,,0.0011386073902249336,32768
rare_perfectly_correlated,32768,0.002475,99/40000,binary_all_raw_pair_betting64,0.05,500,500,1.0,,0.002479522705078125,,0.0013809246867895126,32768
