categories,validation_pairs,mass,fit_error,delta,method,repetitions,noncoverage,median_slack,mean_slack,median_upper
8,512,balanced,exact,0.0002299605781865966,pooled_fixed,2000,0,0.04104658458004298,0.04129129087987871,0.04104658458004298
8,512,balanced,exact,0.0002299605781865966,pooled_grid,2000,0,0.042154495909418103,0.04246658602466464,0.042154495909418103
8,512,balanced,exact,0.0002299605781865966,pooled_mixture,2000,0,0.04154898452548957,0.0418000934014423,0.04154898452548957
8,512,balanced,same_direction,0.05,rectangle,2000,0,0.07459119574364109,0.07476409069914693,0.0770911957436411
8,512,balanced,same_direction,0.05,split_original,2000,0,0.02648671343258879,0.0269034741498076,0.028986713432588792
8,512,balanced,same_direction,0.05,split_balanced,2000,0,0.02636652113505241,0.02669316181288882,0.028866521135052413
8,512,balanced,same_direction,0.05,pooled_fixed,2000,0,0.027007803263130747,0.027196423831970618,0.02950780326313075
8,512,balanced,same_direction,0.05,pooled_grid,2000,0,0.031580005826554826,0.03165180548810322,0.03408000582655483
8,512,balanced,same_direction,0.05,pooled_mixture,2000,0,0.029600812649122434,0.029758148440956447,0.032100812649122436
8,512,balanced,same_direction,0.0002299605781865966,rectangle,2000,0,0.1243456325740335,0.12455132301471772,0.1268456325740335
8,512,balanced,same_direction,0.0002299605781865966,split_original,2000,0,0.044310305531624294,0.044815517868802515,0.0468103055316243
8,512,balanced,same_direction,0.0002299605781865966,split_balanced,2000,0,0.04410425429835654,0.04447091555033252,0.046604254298356546
8,512,balanced,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.04494783611887053,0.04522942523063351,0.04744783611887053
8,512,balanced,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.04835666657712693,0.04842320950206825,0.05085666657712693
8,512,balanced,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.046868192090947586,0.047091212473566034,0.04936819209094759
8,512,balanced,opposite_direction,0.05,rectangle,2000,0,0.062721400168901,0.06289666596816477,0.040221400168900995
8,512,balanced,opposite_direction,0.05,split_original,2000,0,0.04212569734968806,0.04219947330873424,0.019625697349688054
8,512,balanced,opposite_direction,0.05,split_balanced,2000,0,0.04176968287212242,0.04181742215709908,0.019269682872122412
8,512,balanced,opposite_direction,0.05,pooled_fixed,2000,0,0.047103819640996164,0.047299811387863516,0.024603819640996158
8,512,balanced,opposite_direction,0.05,pooled_grid,2000,0,0.05211015233466911,0.05217035271213362,0.029610152334669106
8,512,balanced,opposite_direction,0.05,pooled_mixture,2000,0,0.04789858015601295,0.047995571577137325,0.025398580156012943
8,512,balanced,opposite_direction,0.0002299605781865966,rectangle,2000,0,0.10782172924310579,0.10805827271879527,0.08532172924310578
8,512,balanced,opposite_direction,0.0002299605781865966,split_original,2000,0,0.06773424110855744,0.0680585065983716,0.045234241108557435
8,512,balanced,opposite_direction,0.0002299605781865966,split_balanced,2000,0,0.06722806741328392,0.0674715776731058,0.04472806741328392
8,512,balanced,opposite_direction,0.0002299605781865966,pooled_fixed,2000,0,0.0755939154079717,0.07580086369387419,0.05309391540797168
8,512,balanced,opposite_direction,0.0002299605781865966,pooled_grid,2000,0,0.0751139531456701,0.07526599026348631,0.05261395314567009
8,512,balanced,opposite_direction,0.0002299605781865966,pooled_mixture,2000,0,0.07244449157359845,0.07266718653105338,0.04994449157359843
8,512,one_heavy,exact,0.05,rectangle,2000,0,0.058664378876535875,0.05889344229990205,0.058664378876535875
8,512,one_heavy,exact,0.05,split_original,2000,0,0.025548505236422336,0.025944928757794142,0.025548505236422336
8,512,one_heavy,exact,0.05,split_balanced,2000,0,0.024860737984887638,0.025243014286927094,0.024860737984887638
8,512,one_heavy,exact,0.05,pooled_fixed,2000,0,0.0260555789978473,0.026424569078209486,0.0260555789978473
8,512,one_heavy,exact,0.05,pooled_grid,2000,0,0.02863828573288615,0.02899459033990285,0.02863828573288615
8,512,one_heavy,exact,0.05,pooled_mixture,2000,0,0.02777306511135821,0.028078701794376597,0.02777306511135821
8,512,one_heavy,exact,0.0002299605781865966,rectangle,2000,0,0.09227609958636039,0.09234253315769167,0.09227609958636039
8,512,one_heavy,exact,0.0002299605781865966,split_original,2000,0,0.04344162655017901,0.044168354044118265,0.04344162655017901
8,512,one_heavy,exact,0.0002299605781865966,split_balanced,2000,0,0.04224659036139422,0.04289747010651906,0.04224659036139422
8,512,one_heavy,exact,0.0002299605781865966,pooled_fixed,2000,0,0.044048614472916386,0.044719057425283995,0.044048614472916386
8,512,one_heavy,exact,0.0002299605781865966,pooled_grid,2000,0,0.04538722119955172,0.04603189955454734,0.04538722119955172
8,512,one_heavy,exact,0.0002299605781865966,pooled_mixture,2000,0,0.04463155189385766,0.04530457287059446,0.04463155189385766
8,512,one_heavy,same_direction,0.05,rectangle,2000,0,0.07104274775884421,0.07117440678387293,0.07354274775884422
8,512,one_heavy,same_direction,0.05,split_original,2000,0,0.028431174990459607,0.028999348416707184,0.030931174990459612
8,512,one_heavy,same_direction,0.05,split_balanced,2000,0,0.02786863373365814,0.028219210551985164,0.030368633733658144
8,512,one_heavy,same_direction,0.05,pooled_fixed,2000,0,0.028563563061515914,0.02886687905246898,0.03106356306151592
8,512,one_heavy,same_direction,0.05,pooled_grid,2000,0,0.03318895220317758,0.033428850628085684,0.03568895220317758
8,512,one_heavy,same_direction,0.05,pooled_mixture,2000,0,0.031216545479244216,0.03149893633833292,0.033716545479244214
8,512,one_heavy,same_direction,0.0002299605781865966,rectangle,2000,0,0.11291879513736397,0.11292848683326506,0.11541879513736397
8,512,one_heavy,same_direction,0.0002299605781865966,split_original,2000,0,0.04812335350667687,0.04888668302328241,0.05062335350667687
8,512,one_heavy,same_direction,0.0002299605781865966,split_balanced,2000,0,0.04689502449613143,0.047475010045769345,0.04939502449613143
8,512,one_heavy,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.047844575852906746,0.04845176862444616,0.05034457585290675
8,512,one_heavy,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.051148082524208494,0.05172213446342771,0.053648082524208496
8,512,one_heavy,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.04976235976108147,0.050342665607130146,0.05226235976108147
8,512,one_heavy,opposite_direction,0.05,rectangle,2000,0,0.06457494946637743,0.06486001727731823,0.042074949466377416
8,512,one_heavy,opposite_direction,0.05,split_original,2000,0,0.0436611015098425,0.044026008841790316,0.02116110150984249
8,512,one_heavy,opposite_direction,0.05,split_balanced,2000,0,0.04304213709569236,0.043293607462798575,0.02054213709569234
8,512,one_heavy,opposite_direction,0.05,pooled_fixed,2000,0,0.04799176341309904,0.048274700257282345,0.02549176341309902
8,512,one_heavy,opposite_direction,0.05,pooled_grid,2000,0,0.05322929515094479,0.05350855691606002,0.030729295150944767
8,512,one_heavy,opposite_direction,0.05,pooled_mixture,2000,0,0.04912218019493031,0.04941282384471019,0.026622180194930293
8,512,one_heavy,opposite_direction,0.0002299605781865966,rectangle,2000,0,0.0944758670863168,0.09441549151406749,0.07197586708631679
8,512,one_heavy,opposite_direction,0.0002299605781865966,split_original,2000,0,0.07081741351508755,0.07172202052849781,0.04831741351508754
8,512,one_heavy,opposite_direction,0.0002299605781865966,split_balanced,2000,0,0.06965259301594931,0.07038292642956834,0.04715259301594929
8,512,one_heavy,opposite_direction,0.0002299605781865966,pooled_fixed,2000,0,0.07749690794054762,0.07797602040434995,0.054996907940547596
8,512,one_heavy,opposite_direction,0.0002299605781865966,pooled_grid,2000,0,0.07758107861528071,0.07828590758572535,0.05508107861528069
8,512,one_heavy,opposite_direction,0.0002299605781865966,pooled_mixture,2000,0,0.07475918533796094,0.0755085298231281,0.05225918533796093
8,2048,balanced,exact,0.05,rectangle,2000,0,0.015480913069612379,0.015542758361700637,0.015480913069612379
8,2048,balanced,exact,0.05,split_original,2000,0,0.005618950946467803,0.005678412318538031,0.005618950946467803
8,2048,balanced,exact,0.05,split_balanced,2000,0,0.0055957939002564475,0.0056511025939354155,0.0055957939002564475
8,2048,balanced,exact,0.05,pooled_fixed,2000,0,0.005928825467653897,0.005969657494685115,0.005928825467653897
8,2048,balanced,exact,0.05,pooled_grid,2000,0,0.006496184116379628,0.00655834184560703,0.006496184116379628
8,2048,balanced,exact,0.05,pooled_mixture,2000,0,0.006301867596892703,0.00635052669898297,0.006301867596892703
8,2048,balanced,exact,0.0002299605781865966,rectangle,2000,0,0.027016070320276503,0.027090595011611047,0.027016070320276503
8,2048,balanced,exact,0.0002299605781865966,split_original,2000,0,0.00946344839414378,0.009511355751321105,0.00946344839414378
8,2048,balanced,exact,0.0002299605781865966,split_balanced,2000,0,0.009422365905152238,0.009467916459034128,0.009422365905152238
8,2048,balanced,exact,0.0002299605781865966,pooled_fixed,2000,0,0.009901492480931022,0.009951915583268897,0.009901492480931022
8,2048,balanced,exact,0.0002299605781865966,pooled_grid,2000,0,0.0101687679971306,0.010238684484116203,0.0101687679971306
8,2048,balanced,exact,0.0002299605781865966,pooled_mixture,2000,0,0.01002249543307229,0.010076500193338667,0.01002249543307229
8,2048,balanced,same_direction,0.05,rectangle,2000,0,0.023962682937384818,0.024020940911207794,0.02646268293738482
8,2048,balanced,same_direction,0.05,split_original,2000,0,0.008216921455007527,0.00827494474971088,0.010716921455007529
8,2048,balanced,same_direction,0.05,split_balanced,2000,0,0.00820205547681215,0.008259267157585154,0.010702055476812153
8,2048,balanced,same_direction,0.05,pooled_fixed,2000,0,0.008454356591935198,0.008516368412626858,0.0109543565919352
8,2048,balanced,same_direction,0.05,pooled_grid,2000,0,0.009832083848336223,0.009889458320703632,0.012332083848336225
8,2048,balanced,same_direction,0.05,pooled_mixture,2000,0,0.009260039780531824,0.00929791491338515,0.011760039780531827
8,2048,balanced,same_direction,0.0002299605781865966,rectangle,2000,0,0.03848757877104528,0.03856317925026103,0.04098757877104528
8,2048,balanced,same_direction,0.0002299605781865966,split_original,2000,0,0.013416230550603956,0.013447848506859228,0.015916230550603958
8,2048,balanced,same_direction,0.0002299605781865966,split_balanced,2000,0,0.013376507030913726,0.01342242822846745,0.015876507030913728
8,2048,balanced,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.013732447219851243,0.013817319750713413,0.016232447219851245
8,2048,balanced,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.01463660002881589,0.014713617635514275,0.017136600028815892
8,2048,balanced,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.014266092738527778,0.014301223141865787,0.01676609273852778
8,2048,balanced,opposite_direction,0.05,rectangle,2000,0,0.02126473650589623,0.021299449670585745,-0.0012352634941037743
8,2048,balanced,opposite_direction,0.05,split_original,2000,0,0.01687201395555183,0.016811113452793486,-0.0056279860444481775
8,2048,balanced,opposite_direction,0.05,split_balanced,2000,0,0.016826033406684135,0.01676239023333062,-0.005673966593315869
8,2048,balanced,opposite_direction,0.05,pooled_fixed,2000,0,0.02864001787095164,0.028683000769925568,0.006140017870951633
8,2048,balanced,opposite_direction,0.05,pooled_grid,2000,0,0.021648654650104574,0.021607609512083046,-0.000851345349895432
8,2048,balanced,opposite_direction,0.05,pooled_mixture,2000,0,0.020324185297100363,0.02028322803287137,-0.0021758147028996446
8,2048,balanced,opposite_direction,0.0002299605781865966,rectangle,2000,0,0.027550559445172408,0.02762731111145615,0.0050505594451724
8,2048,balanced,opposite_direction,0.0002299605781865966,split_original,2000,0,0.02646976136146119,0.026423012645105808,0.003969761361461183
8,2048,balanced,opposite_direction,0.0002299605781865966,split_balanced,2000,0,0.026433837120956913,0.026361222268284232,0.003933837120956906
8,2048,balanced,opposite_direction,0.0002299605781865966,pooled_fixed,2000,0,0.04447861656788375,0.044488180958210735,0.021978616567883743
8,2048,balanced,opposite_direction,0.0002299605781865966,pooled_grid,2000,0,0.030282161668831506,0.03023274668589214,0.007782161668831501
8,2048,balanced,opposite_direction,0.0002299605781865966,pooled_mixture,2000,0,0.029270094343570446,0.02923542754703808,0.006770094343570441
8,2048,one_heavy,exact,0.05,rectangle,2000,0,0.01541762364291674,0.015480137228941026,0.01541762364291674
8,2048,one_heavy,exact,0.05,split_original,2000,0,0.0057520457147045255,0.005819241624508964,0.0057520457147045255
8,2048,one_heavy,exact,0.05,split_balanced,2000,0,0.005727261873324273,0.005801426473568706,0.005727261873324273
8,2048,one_heavy,exact,0.05,pooled_fixed,2000,0,0.006066380249982588,0.006092238441696568,0.006066380249982588
8,2048,one_heavy,exact,0.05,pooled_grid,2000,0,0.006659720013238257,0.006703751566348636,0.006659720013238257
8,2048,one_heavy,exact,0.05,pooled_mixture,2000,0,0.006451681315070227,0.0064871336115908985,0.006451681315070227
8,2048,one_heavy,exact,0.0002299605781865966,rectangle,2000,0,0.026984650373405826,0.02704332292864498,0.026984650373405826
8,2048,one_heavy,exact,0.0002299605781865966,split_original,2000,0,0.009737122640483202,0.00979195310008072,0.009737122640483202
8,2048,one_heavy,exact,0.0002299605781865966,split_balanced,2000,0,0.00969183554920756,0.009758002094904388,0.00969183554920756
8,2048,one_heavy,exact,0.0002299605781865966,pooled_fixed,2000,0,0.010171694339963136,0.010199491031531203,0.010171694339963136
8,2048,one_heavy,exact,0.0002299605781865966,pooled_grid,2000,0,0.01046980188571153,0.01051514914465576,0.01046980188571153
8,2048,one_heavy,exact,0.0002299605781865966,pooled_mixture,2000,0,0.010306263423596898,0.01034080075538042,0.010306263423596898
8,2048,one_heavy,same_direction,0.05,rectangle,2000,0,0.0218497643189393,0.021849017936692625,0.0243497643189393
8,2048,one_heavy,same_direction,0.05,split_original,2000,0,0.0082389398537922,0.00830246072977983,0.010738939853792203
8,2048,one_heavy,same_direction,0.05,split_balanced,2000,0,0.008230806545862614,0.008296574515332594,0.010730806545862618
8,2048,one_heavy,same_direction,0.05,pooled_fixed,2000,0,0.008517047214109884,0.008564689535657902,0.011017047214109888
8,2048,one_heavy,same_direction,0.05,pooled_grid,2000,0,0.009909224157985235,0.00994842402723076,0.01240922415798524
8,2048,one_heavy,same_direction,0.05,pooled_mixture,2000,0,0.009334134465857074,0.009352186998072123,0.011834134465857078
8,2048,one_heavy,same_direction,0.0002299605781865966,rectangle,2000,0,0.03566173577683236,0.035672245459507125,0.038161735776832365
8,2048,one_heavy,same_direction,0.0002299605781865966,split_original,2000,0,0.013500730906087846,0.013582253499304798,0.01600073090608785
8,2048,one_heavy,same_direction,0.0002299605781865966,split_balanced,2000,0,0.01350524060849786,0.013560760207369675,0.016005240608497864
8,2048,one_heavy,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.013934132900234472,0.013968732698221093,0.016434132900234474
8,2048,one_heavy,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.014845241135124062,0.01487059682681852,0.017345241135124066
8,2048,one_heavy,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.01445244141926441,0.014461629050232176,0.016952441419264414
8,2048,one_heavy,opposite_direction,0.05,rectangle,2000,0,0.02203657698857884,0.02203374977098136,-0.0004634230114211762
8,2048,one_heavy,opposite_direction,0.05,split_original,2000,0,0.01692683811158582,0.016874895615958466,-0.005573161888414195
8,2048,one_heavy,opposite_direction,0.05,split_balanced,2000,0,0.01687108462991173,0.016858293287453356,-0.005628915370088288
8,2048,one_heavy,opposite_direction,0.05,pooled_fixed,2000,0,0.028648059963233965,0.028653650135490472,0.006148059963233948
8,2048,one_heavy,opposite_direction,0.05,pooled_grid,2000,0,0.021693441328721676,0.021661427968748363,-0.0008065586712783391
8,2048,one_heavy,opposite_direction,0.05,pooled_mixture,2000,0,0.020392694570883635,0.020361218359696835,-0.002107305429116379
8,2048,one_heavy,opposite_direction,0.0002299605781865966,rectangle,2000,0,0.03431607837545608,0.034372795570835765,0.011816078375456065
8,2048,one_heavy,opposite_direction,0.0002299605781865966,split_original,2000,0,0.026665406406143934,0.026626537928005248,0.004165406406143917
8,2048,one_heavy,opposite_direction,0.0002299605781865966,split_balanced,2000,0,0.026584234891419166,0.026572357222239402,0.004084234891419148
8,2048,one_heavy,opposite_direction,0.0002299605781865966,pooled_fixed,2000,0,0.04448927870365423,0.04452027308406818,0.021989278703654216
8,2048,one_heavy,opposite_direction,0.0002299605781865966,pooled_grid,2000,0,0.03050685469108166,0.03044739759154949,0.008006854691081644
8,2048,one_heavy,opposite_direction,0.0002299605781865966,pooled_mixture,2000,0,0.02944299486970455,0.029431917337953677,0.006942994869704533
8,8192,balanced,exact,0.05,rectangle,2000,0,0.0038694906691951044,0.0038768152914636206,0.0038694906691951044
8,8192,balanced,exact,0.05,split_original,2000,0,0.0013826429651378055,0.0013976382335783616,0.0013826429651378055
8,8192,balanced,exact,0.05,split_balanced,2000,0,0.0013861137459733565,0.0013985270382332897,0.0013861137459733565
8,8192,balanced,exact,0.05,pooled_fixed,2000,0,0.0014655109516290774,0.0014737249350432777,0.0014655109516290774
8,8192,balanced,exact,0.05,pooled_grid,2000,0,0.0016084207638370515,0.0016197912012506708,0.0016084207638370515
8,8192,balanced,exact,0.05,pooled_mixture,2000,0,0.001558789710629704,0.0015684559400589593,0.001558789710629704
8,8192,balanced,exact,0.0002299605781865966,rectangle,2000,0,0.0067472869085364005,0.006756711765852349,0.0067472869085364005
8,8192,balanced,exact,0.0002299605781865966,split_original,2000,0,0.00232213953207406,0.0023342376710372027,0.00232213953207406
8,8192,balanced,exact,0.0002299605781865966,split_balanced,2000,0,0.0023234799327250346,0.002334651859630124,0.0023234799327250346
8,8192,balanced,exact,0.0002299605781865966,pooled_fixed,2000,0,0.0024395139983223865,0.002449271501181139,0.0024395139983223865
8,8192,balanced,exact,0.0002299605781865966,pooled_grid,2000,0,0.00250873965175639,0.002520629524204823,0.00250873965175639
8,8192,balanced,exact,0.0002299605781865966,pooled_mixture,2000,0,0.002471210233738687,0.0024802069830433355,0.002471210233738687
8,8192,balanced,same_direction,0.05,rectangle,2000,0,0.008780140999787776,0.008795174664455221,0.011280140999787778
8,8192,balanced,same_direction,0.05,split_original,2000,0,0.0030914927497208817,0.0030966068716813443,0.005591492749720884
8,8192,balanced,same_direction,0.05,split_balanced,2000,0,0.0030670775683878373,0.003077165030693817,0.0055670775683878395
8,8192,balanced,same_direction,0.05,pooled_fixed,2000,0,0.0039823624745458485,0.0040053916559510214,0.006482362474545851
8,8192,balanced,same_direction,0.05,pooled_grid,2000,0,0.0037929838008829543,0.00380833882608519,0.0062929838008829566
8,8192,balanced,same_direction,0.05,pooled_mixture,2000,0,0.0035976373715816993,0.003611144109874166,0.0060976373715817015
8,8192,balanced,same_direction,0.0002299605781865966,rectangle,2000,0,0.013396364516824546,0.01341484455611287,0.015896364516824548
8,8192,balanced,same_direction,0.0002299605781865966,split_original,2000,0,0.00490570530451928,0.004911633314744487,0.0074057053045192825
8,8192,balanced,same_direction,0.0002299605781865966,split_balanced,2000,0,0.004875714347420512,0.0048891338528631615,0.0073757143474205145
8,8192,balanced,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.006271393298537617,0.006299924885133254,0.008771393298537619
8,8192,balanced,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.005392184236338956,0.005408690385415315,0.007892184236338959
8,8192,balanced,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.0053217636621542596,0.005332927906762993,0.007821763662154261
8,8192,balanced,opposite_direction,0.05,rectangle,2000,0,0.013705519703275094,0.013706110728896867,-0.008794480296724912
8,8192,balanced,opposite_direction,0.05,split_original,2000,0,0.0075120051103990775,0.007499115663774804,-0.014987994889600929
8,8192,balanced,opposite_direction,0.05,split_balanced,2000,0,0.007511275924610193,0.0075063268254498055,-0.014988724075389814
8,8192,balanced,opposite_direction,0.05,pooled_fixed,2000,0,0.024215843042756417,0.024226492146196835,0.0017158430427564129
8,8192,balanced,opposite_direction,0.05,pooled_grid,2000,0,0.009837899592947667,0.00984160016592029,-0.012662100407052339
8,8192,balanced,opposite_direction,0.05,pooled_mixture,2000,0,0.009611755074975248,0.009616036794542964,-0.012888244925024758
8,8192,balanced,opposite_direction,0.0002299605781865966,rectangle,2000,0,0.017041577470559517,0.017041685772620354,-0.005458422529440486
8,8192,balanced,opposite_direction,0.0002299605781865966,split_original,2000,0,0.011632525596778593,0.01161529902164686,-0.010867474403221413
8,8192,balanced,opposite_direction,0.0002299605781865966,split_balanced,2000,0,0.01162348621700299,0.01162002812262747,-0.010876513782997015
8,8192,balanced,opposite_direction,0.0002299605781865966,pooled_fixed,2000,0,0.037065109641393326,0.0370683336841139,0.01456510964139332
8,8192,balanced,opposite_direction,0.0002299605781865966,pooled_grid,2000,0,0.01353537761372638,0.013539254751792766,-0.008964622386273626
8,8192,balanced,opposite_direction,0.0002299605781865966,pooled_mixture,2000,0,0.01330363222452052,0.013307285759388061,-0.009196367775479487
8,8192,one_heavy,exact,0.05,rectangle,2000,0,0.0038409107481273026,0.003858215492142107,0.0038409107481273026
8,8192,one_heavy,exact,0.05,split_original,2000,0,0.001402694934930056,0.0014161962772981007,0.001402694934930056
8,8192,one_heavy,exact,0.05,split_balanced,2000,0,0.0014034948158775965,0.0014215488035343327,0.0014034948158775965
8,8192,one_heavy,exact,0.05,pooled_fixed,2000,0,0.0014810088124101804,0.0014905335188127782,0.0014810088124101804
8,8192,one_heavy,exact,0.05,pooled_grid,2000,0,0.0016299330203345267,0.0016415806176273695,0.0016299330203345267
8,8192,one_heavy,exact,0.05,pooled_mixture,2000,0,0.001577208373875314,0.001588124397511724,0.001577208373875314
8,8192,one_heavy,exact,0.0002299605781865966,rectangle,2000,0,0.006717650472729602,0.006737709432560445,0.006717650472729602
8,8192,one_heavy,exact,0.0002299605781865966,split_original,2000,0,0.002360232646576306,0.002368917448133317,0.002360232646576306
8,8192,one_heavy,exact,0.0002299605781865966,split_balanced,2000,0,0.002355349304859247,0.002376104350347916,0.002355349304859247
8,8192,one_heavy,exact,0.0002299605781865966,pooled_fixed,2000,0,0.002469989382146232,0.0024808180435599235,0.002469989382146232
8,8192,one_heavy,exact,0.0002299605781865966,pooled_grid,2000,0,0.002545937448299069,0.0025582245352923643,0.002545937448299069
8,8192,one_heavy,exact,0.0002299605781865966,pooled_mixture,2000,0,0.002505657666718248,0.002515574334262809,0.002505657666718248
8,8192,one_heavy,same_direction,0.05,rectangle,2000,0,0.007671445609633043,0.007695525819628014,0.010171445609633047
8,8192,one_heavy,same_direction,0.05,split_original,2000,0,0.0030670430411041216,0.003087006096397587,0.005567043041104126
8,8192,one_heavy,same_direction,0.05,split_balanced,2000,0,0.0030535203933255064,0.0030709333081789534,0.00555352039332551
8,8192,one_heavy,same_direction,0.05,pooled_fixed,2000,0,0.003978673451480548,0.004002736815610857,0.006478673451480552
8,8192,one_heavy,same_direction,0.05,pooled_grid,2000,0,0.0037973267523026986,0.0038107666459625145,0.0062973267523027026
8,8192,one_heavy,same_direction,0.05,pooled_mixture,2000,0,0.0036007102475309905,0.00361217937360121,0.0061007102475309945
8,8192,one_heavy,same_direction,0.0002299605781865966,rectangle,2000,0,0.01191721184025207,0.011934092471026732,0.014417211840252074
8,8192,one_heavy,same_direction,0.0002299605781865966,split_original,2000,0,0.004894309510484123,0.00491211967912492,0.007394309510484127
8,8192,one_heavy,same_direction,0.0002299605781865966,split_balanced,2000,0,0.0048767783627677065,0.004892319472311132,0.0073767783627677105
8,8192,one_heavy,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.006281542984330988,0.006306351555097419,0.008781542984330992
8,8192,one_heavy,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.005403382946421089,0.005421686916281237,0.007903382946421093
8,8192,one_heavy,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.005332680456590245,0.005345238811413902,0.00783268045659025
8,8192,one_heavy,opposite_direction,0.05,rectangle,2000,0,0.01047048944730823,0.010452660784564792,-0.012029510552691787
8,8192,one_heavy,opposite_direction,0.05,split_original,2000,0,0.007515332868480927,0.007504906047009513,-0.01498466713151909
8,8192,one_heavy,opposite_direction,0.05,split_balanced,2000,0,0.007498540142391409,0.0074714822366327635,-0.015001459857608607
8,8192,one_heavy,opposite_direction,0.05,pooled_fixed,2000,0,0.024202373651188838,0.024197102584428594,0.0017023736511888234
8,8192,one_heavy,opposite_direction,0.05,pooled_grid,2000,0,0.00985684593968729,0.009840440459389586,-0.012643154060312727
8,8192,one_heavy,opposite_direction,0.05,pooled_mixture,2000,0,0.009627698144315846,0.009617031902088116,-0.01287230185568417
8,8192,one_heavy,opposite_direction,0.0002299605781865966,rectangle,2000,0,0.012844722889973178,0.01283467418723357,-0.009655277110026839
8,8192,one_heavy,opposite_direction,0.0002299605781865966,split_original,2000,0,0.01164814532180994,0.011633356505160538,-0.010851854678190076
8,8192,one_heavy,opposite_direction,0.0002299605781865966,split_balanced,2000,0,0.011624130763926281,0.011600720491027833,-0.010875869236073735
8,8192,one_heavy,opposite_direction,0.0002299605781865966,pooled_fixed,2000,0,0.03702925393884484,0.03703515675858408,0.014529253938844827
8,8192,one_heavy,opposite_direction,0.0002299605781865966,pooled_grid,2000,0,0.013566641527620885,0.013558290016885771,-0.008933358472379131
8,8192,one_heavy,opposite_direction,0.0002299605781865966,pooled_mixture,2000,0,0.013330880817278117,0.013320581282967429,-0.0091691191827219
32,512,balanced,exact,0.05,rectangle,2000,0,0.24715229052881715,0.24697688599224313,0.24715229052881715
32,512,balanced,exact,0.05,split_original,2000,0,0.051335879888073824,0.05218602919958404,0.051335879888073824
32,512,balanced,exact,0.05,split_balanced,2000,0,0.048506060708150445,0.049257074406729294,0.048506060708150445
32,512,balanced,exact,0.05,pooled_fixed,2000,0,0.050601673289994674,0.05134196671408472,0.050601673289994674
32,512,balanced,exact,0.05,pooled_grid,2000,0,0.0558410998265195,0.056646778138331334,0.0558410998265195
32,512,balanced,exact,0.05,pooled_mixture,2000,0,0.054053414250467745,0.05485705531687272,0.054053414250467745
32,512,balanced,exact,0.0002299605781865966,rectangle,2000,0,0.3240104730116722,0.3237107592608603,0.3240104730116722
32,512,balanced,exact,0.0002299605781865966,split_original,2000,0,0.08474538976369517,0.08629475483916199,0.08474538976369517
32,512,balanced,exact,0.0002299605781865966,split_balanced,2000,0,0.07985174481356408,0.08123722147824362,0.07985174481356408
32,512,balanced,exact,0.0002299605781865966,pooled_fixed,2000,0,0.08287830635267998,0.08444754707839928,0.08287830635267998
32,512,balanced,exact,0.0002299605781865966,pooled_grid,2000,0,0.0856952291743833,0.08722511752497468,0.0856952291743833
32,512,balanced,exact,0.0002299605781865966,pooled_mixture,2000,0,0.08428346401958703,0.0857755804423467,0.08428346401958703
32,512,balanced,same_direction,0.05,rectangle,2000,0,0.2587579915408593,0.2588434620718551,0.2612579915408593
32,512,balanced,same_direction,0.05,split_original,2000,0,0.05312914474671721,0.0538735911541668,0.055629144746717214
32,512,balanced,same_direction,0.05,split_balanced,2000,0,0.050399387505488016,0.050974286133474093,0.05289938750548802
32,512,balanced,same_direction,0.05,pooled_fixed,2000,0,0.052007462895599245,0.052513503323481175,0.05450746289559925
32,512,balanced,same_direction,0.05,pooled_grid,2000,0,0.05846288050285189,0.059059836989019135,0.06096288050285189
32,512,balanced,same_direction,0.05,pooled_mixture,2000,0,0.05612827084487439,0.05668987319013787,0.05862827084487439
32,512,balanced,same_direction,0.0002299605781865966,rectangle,2000,0,0.3315352490088822,0.33138209835944626,0.3340352490088822
32,512,balanced,same_direction,0.0002299605781865966,split_original,2000,0,0.08749608037262992,0.08884571252877187,0.08999608037262992
32,512,balanced,same_direction,0.0002299605781865966,split_balanced,2000,0,0.0826206349513236,0.0838686350529407,0.0851206349513236
32,512,balanced,same_direction,0.0002299605781865966,pooled_fixed,2000,0,0.08510225784640466,0.08624615842780117,0.08760225784640466
32,512,balanced,same_direction,0.0002299605781865966,pooled_grid,2000,0,0.08974984071925726,0.09082683811985962,0.09224984071925726
32,512,balanced,same_direction,0.0002299605781865966,pooled_mixture,2000,0,0.08743520376250594,0.08851575330557483,0.08993520376250594
